date,source,comment_source,content,mentioned_stocks,mentioned_sectors,value_reason,include_in_logic,note,time,platform,parent_type,parent_title,commenter,parent_id,parent_url,parent_cover,comment_id,comment_time,include_status,sentiment,action_note,value_score,is_selected
2026-05-24,wangduoyu,抖音评论 11:44,中恒电气,中恒电气(002364),,中恒电气(002364) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。,待确认,video_id=7643289331093157553; video_url=https://www.douyin.com/video/7643289331093157553; creator=王多于-股之子; like=3; reply=3; source_type=comment; yeren_signal_id=; parent_comment_text=,11:44,抖音评论,video,新的一周瑟瑟发抖啊#内容过于真实 #股民 #王多于股之子 #vlog十亿流量扶持计划,十八岁、💋,7643289331093157553,https://www.douyin.com/video/7643289331093157553,,7643299264727139114,11:44,待确认,中性,自动映射到抖音视频评论池。,6.4,false
2026-05-24,wangduoyu,抖音评论 17:19,探路者20cm涨停 然后出新公告[呲牙],探路者(300005),,探路者(300005) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 看多，当前判断：保留观察。,待确认,video_id=7643289331093157553; video_url=https://www.douyin.com/video/7643289331093157553; creator=王多于-股之子; like=1; reply=1; source_type=comment; yeren_signal_id=; parent_comment_text=,17:19,抖音评论,video,新的一周瑟瑟发抖啊#内容过于真实 #股民 #王多于股之子 #vlog十亿流量扶持计划,旧景旧曾谙,7643289331093157553,https://www.douyin.com/video/7643289331093157553,,7643385459778831141,17:19,待确认,看多,自动映射到抖音视频评论池。,6.4,false
2026-05-24,wangduoyu,抖音评论 11:50,巨轮智能,巨轮智能(002031),,巨轮智能(002031) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。,待确认,video_id=7643289331093157553; video_url=https://www.douyin.com/video/7643289331093157553; creator=王多于-股之子; like=3; reply=2; source_type=comment; yeren_signal_id=; parent_comment_text=,11:50,抖音评论,video,新的一周瑟瑟发抖啊#内容过于真实 #股民 #王多于股之子 #vlog十亿流量扶持计划,祖国统一.,7643289331093157553,https://www.douyin.com/video/7643289331093157553,,7643300660641088293,11:50,待确认,中性,自动映射到抖音视频评论池。,6.4,false
2026-05-24,wangduoyu,抖音评论 15:10,达实智能 龙头选手应该跟我审美一样 韭菜这个位置不敢买说了也没用[赞],达实智能(002421),,达实智能(002421) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 看多，当前判断：保留观察。,待确认,video_id=7643289331093157553; video_url=https://www.douyin.com/video/7643289331093157553; creator=王多于-股之子; like=7; reply=13; source_type=comment; yeren_signal_id=; parent_comment_text=,15:10,抖音评论,video,新的一周瑟瑟发抖啊#内容过于真实 #股民 #王多于股之子 #vlog十亿流量扶持计划,沂,7643289331093157553,https://www.douyin.com/video/7643289331093157553,,7643352148994933540,15:10,待确认,看多,自动映射到抖音视频评论池。,6.4,false
2026-05-24,wangduoyu,抖音评论 17:33,实达 登梯子,,,,否,video_id=7643289331093157553; video_url=https://www.douyin.com/video/7643289331093157553; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,17:33,抖音评论,video,新的一周瑟瑟发抖啊#内容过于真实 #股民 #王多于股之子 #vlog十亿流量扶持计划,饱鱼,7643289331093157553,https://www.douyin.com/video/7643289331093157553,,7643389224750449443,17:33,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-24,wangduoyu,抖音评论 11:34,方正电机,方正电机(002196),,方正电机(002196) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。,待确认,video_id=7643289331093157553; video_url=https://www.douyin.com/video/7643289331093157553; creator=王多于-股之子; like=3; reply=7; source_type=comment; yeren_signal_id=; parent_comment_text=,11:34,抖音评论,video,新的一周瑟瑟发抖啊#内容过于真实 #股民 #王多于股之子 #vlog十亿流量扶持计划,￥123456789,7643289331093157553,https://www.douyin.com/video/7643289331093157553,,7643296536307401472,11:34,待确认,中性,自动映射到抖音视频评论池。,6.4,false
2026-05-24,wangduoyu,抖音评论 15:56,盈方微拿住,盈方微(000670),,盈方微(000670) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 看多，当前判断：保留观察。,待确认,video_id=7643289331093157553; video_url=https://www.douyin.com/video/7643289331093157553; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,15:56,抖音评论,video,新的一周瑟瑟发抖啊#内容过于真实 #股民 #王多于股之子 #vlog十亿流量扶持计划,萨萨萨🎷,7643289331093157553,https://www.douyin.com/video/7643289331093157553,,7643364216455365426,15:56,待确认,看多,自动映射到抖音视频评论池。,6.4,false
2026-05-24,wangduoyu,抖音评论 14:32,冰轮环境,冰轮环境(000811),,冰轮环境(000811) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。,待确认,video_id=7643289331093157553; video_url=https://www.douyin.com/video/7643289331093157553; creator=王多于-股之子; like=1; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,14:32,抖音评论,video,新的一周瑟瑟发抖啊#内容过于真实 #股民 #王多于股之子 #vlog十亿流量扶持计划,阳了个阳,7643289331093157553,https://www.douyin.com/video/7643289331093157553,,7643342595145909029,14:32,待确认,中性,自动映射到抖音视频评论池。,6.4,false
2026-05-24,wangduoyu,抖音评论 17:06,协和电子有人看好吗,协和电子(605258),,协和电子(605258) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。,待确认,video_id=7643289331093157553; video_url=https://www.douyin.com/video/7643289331093157553; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,17:06,抖音评论,video,新的一周瑟瑟发抖啊#内容过于真实 #股民 #王多于股之子 #vlog十亿流量扶持计划,哥很帅,7643289331093157553,https://www.douyin.com/video/7643289331093157553,,7643382161400070970,17:06,待确认,中性,自动映射到抖音视频评论池。,6.4,false
2026-05-24,wangduoyu,抖音评论 12:22,长电，拿到150,,,评论热度较高，但暂未自动识别到明确股票线索，保留人工复核。,待确认,video_id=7643289331093157553; video_url=https://www.douyin.com/video/7643289331093157553; creator=王多于-股之子; like=2; reply=6; source_type=comment; yeren_signal_id=; parent_comment_text=,12:22,抖音评论,video,新的一周瑟瑟发抖啊#内容过于真实 #股民 #王多于股之子 #vlog十亿流量扶持计划,飞v哥,7643289331093157553,https://www.douyin.com/video/7643289331093157553,,7643308917213266723,12:22,待确认,中性,自动映射到抖音视频评论池。,6.2,false
2026-05-24,wangduoyu,抖音评论 17:32,中航光电,中航光电(002179),,中航光电(002179) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。,待确认,video_id=7643289331093157553; video_url=https://www.douyin.com/video/7643289331093157553; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,17:32,抖音评论,video,新的一周瑟瑟发抖啊#内容过于真实 #股民 #王多于股之子 #vlog十亿流量扶持计划,坑死个人,7643289331093157553,https://www.douyin.com/video/7643289331093157553,,7643388892926542601,17:32,待确认,中性,自动映射到抖音视频评论池。,6.4,false
2026-05-24,wangduoyu,抖音评论 17:33,飞亚达 我要上榜,飞亚达(000026),,飞亚达(000026) 被提及 3 次，有效评论 3 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。,待确认,video_id=7643289331093157553; video_url=https://www.douyin.com/video/7643289331093157553; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,17:33,抖音评论,video,新的一周瑟瑟发抖啊#内容过于真实 #股民 #王多于股之子 #vlog十亿流量扶持计划,铁北宋慧乔🌻,7643289331093157553,https://www.douyin.com/video/7643289331093157553,,7643389106496389945,17:33,待确认,中性,自动映射到抖音视频评论池。,7.2,false
2026-05-24,wangduoyu,抖音评论 13:20,莲花,,,,否,video_id=7643289331093157553; video_url=https://www.douyin.com/video/7643289331093157553; creator=王多于-股之子; like=1; reply=2; source_type=comment; yeren_signal_id=; parent_comment_text=,13:20,抖音评论,video,新的一周瑟瑟发抖啊#内容过于真实 #股民 #王多于股之子 #vlog十亿流量扶持计划,瘦成闪电⚡️,7643289331093157553,https://www.douyin.com/video/7643289331093157553,,7643323918456144689,13:20,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-24,wangduoyu,抖音评论 15:21,王力安防，桂林旅游，平潭发展，怎么办。感谢感谢,平潭发展(000592);桂林旅游(000978);王力安防(605268),林业;福建自贸区,平潭发展(000592) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。；桂林旅游(000978) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。；王力安防(605268) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。,待确认,video_id=7643289331093157553; video_url=https://www.douyin.com/video/7643289331093157553; creator=王多于-股之子; like=1; reply=2; source_type=comment; yeren_signal_id=; parent_comment_text=,15:21,抖音评论,video,新的一周瑟瑟发抖啊#内容过于真实 #股民 #王多于股之子 #vlog十亿流量扶持计划,用抖音看世界,7643289331093157553,https://www.douyin.com/video/7643289331093157553,,7643355155551667002,15:21,待确认,中性,自动映射到抖音视频评论池。,6.4,false
2026-05-24,wangduoyu,抖音评论 14:10,立讯精密,立讯精密(002475),,立讯精密(002475) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。,待确认,video_id=7643289331093157553; video_url=https://www.douyin.com/video/7643289331093157553; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,14:10,抖音评论,video,新的一周瑟瑟发抖啊#内容过于真实 #股民 #王多于股之子 #vlog十亿流量扶持计划,🥀爱财ꦿᩚ᭄💞爱已ꦿᩚ᭄এ🕊️,7643289331093157553,https://www.douyin.com/video/7643289331093157553,,7643336755478889265,14:10,待确认,中性,自动映射到抖音视频评论池。,6.4,false
2026-05-24,wangduoyu,抖音评论 15:31,宁波韵升有没希望？,宁波韵升(600366),,宁波韵升(600366) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。,待确认,video_id=7643289331093157553; video_url=https://www.douyin.com/video/7643289331093157553; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,15:31,抖音评论,video,新的一周瑟瑟发抖啊#内容过于真实 #股民 #王多于股之子 #vlog十亿流量扶持计划,阿政,7643289331093157553,https://www.douyin.com/video/7643289331093157553,,7643357603570385723,15:31,待确认,中性,自动映射到抖音视频评论池。,6.4,false
2026-05-24,wangduoyu,抖音评论 16:08,联创没人提[泣不成声],,,,否,video_id=7643289331093157553; video_url=https://www.douyin.com/video/7643289331093157553; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,16:08,抖音评论,video,新的一周瑟瑟发抖啊#内容过于真实 #股民 #王多于股之子 #vlog十亿流量扶持计划,唔多讲🔥,7643289331093157553,https://www.douyin.com/video/7643289331093157553,,7643367236447765302,16:08,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-24,wangduoyu,抖音评论 11:38,[图片表情],,,,否,video_id=7643289331093157553; video_url=https://www.douyin.com/video/7643289331093157553; creator=王多于-股之子; like=4; reply=3; source_type=comment; yeren_signal_id=; parent_comment_text=,11:38,抖音评论,video,新的一周瑟瑟发抖啊#内容过于真实 #股民 #王多于股之子 #vlog十亿流量扶持计划,sy的小猪,7643289331093157553,https://www.douyin.com/video/7643289331093157553,,7643297528721244928,11:38,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-24,wangduoyu,抖音评论 11:17,伯特利,伯特利(603596),,伯特利(603596) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。,待确认,video_id=7643289331093157553; video_url=https://www.douyin.com/video/7643289331093157553; creator=王多于-股之子; like=2; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,11:17,抖音评论,video,新的一周瑟瑟发抖啊#内容过于真实 #股民 #王多于股之子 #vlog十亿流量扶持计划,清风拂山岗,7643289331093157553,https://www.douyin.com/video/7643289331093157553,,7643292160406160177,11:17,待确认,中性,自动映射到抖音视频评论池。,6.4,false
2026-05-24,wangduoyu,抖音评论 13:21,中国长城 妖股,中国长城(000066),,中国长城(000066) 被提及 2 次，有效评论 2 条，来源 1 个，单视频线索，情绪 中性，当前判断：已进入推荐候选。,是,video_id=7643289331093157553; video_url=https://www.douyin.com/video/7643289331093157553; creator=王多于-股之子; like=2; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,13:21,抖音评论,video,新的一周瑟瑟发抖啊#内容过于真实 #股民 #王多于股之子 #vlog十亿流量扶持计划,小崔和小祝,7643289331093157553,https://www.douyin.com/video/7643289331093157553,,7643324052283605775,13:21,已纳入,中性,自动映射到抖音视频评论池。,7.7,true
2026-05-24,wangduoyu,抖音评论 16:31,SHCD,,,,否,video_id=7643289331093157553; video_url=https://www.douyin.com/video/7643289331093157553; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,16:31,抖音评论,video,新的一周瑟瑟发抖啊#内容过于真实 #股民 #王多于股之子 #vlog十亿流量扶持计划,把果子装满口袋,7643289331093157553,https://www.douyin.com/video/7643289331093157553,,7643373104685810481,16:31,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-24,wangduoyu,抖音评论 17:32,深科技 会怎样,深科技(000021),,深科技(000021) 被提及 2 次，有效评论 2 条，来源 1 个，单视频线索，情绪 看多，当前判断：已进入推荐候选。,是,video_id=7643289331093157553; video_url=https://www.douyin.com/video/7643289331093157553; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,17:32,抖音评论,video,新的一周瑟瑟发抖啊#内容过于真实 #股民 #王多于股之子 #vlog十亿流量扶持计划,康立乐_Aoliruisi$冯志林,7643289331093157553,https://www.douyin.com/video/7643289331093157553,,7643388855727096617,17:32,已纳入,看多,自动映射到抖音视频评论池。,7.7,true
2026-05-24,wangduoyu,抖音评论 17:31,飞亚达，我要特产,飞亚达(000026),,飞亚达(000026) 被提及 3 次，有效评论 3 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。,待确认,video_id=7643289331093157553; video_url=https://www.douyin.com/video/7643289331093157553; creator=王多于-股之子; like=0; reply=1; source_type=comment; yeren_signal_id=; parent_comment_text=,17:31,抖音评论,video,新的一周瑟瑟发抖啊#内容过于真实 #股民 #王多于股之子 #vlog十亿流量扶持计划,裴守约,7643289331093157553,https://www.douyin.com/video/7643289331093157553,,7643388521935848229,17:31,待确认,中性,自动映射到抖音视频评论池。,7.2,false
2026-05-24,wangduoyu,抖音评论 17:28,甘肃能源，拿好,甘肃能源(000791),,甘肃能源(000791) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 看多，当前判断：保留观察。,待确认,video_id=7643289331093157553; video_url=https://www.douyin.com/video/7643289331093157553; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,17:28,抖音评论,video,新的一周瑟瑟发抖啊#内容过于真实 #股民 #王多于股之子 #vlog十亿流量扶持计划,王杰,7643289331093157553,https://www.douyin.com/video/7643289331093157553,,7643387911153124122,17:28,待确认,看多,自动映射到抖音视频评论池。,6.4,false
2026-05-24,wangduoyu,抖音评论 17:27,海得全仓猛干0风险,,,,否,video_id=7643289331093157553; video_url=https://www.douyin.com/video/7643289331093157553; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,17:27,抖音评论,video,新的一周瑟瑟发抖啊#内容过于真实 #股民 #王多于股之子 #vlog十亿流量扶持计划,句容烫发染发（托尼胡）,7643289331093157553,https://www.douyin.com/video/7643289331093157553,,7643387701433959217,17:27,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-24,wangduoyu,抖音评论 17:27,四环,,,,否,video_id=7643289331093157553; video_url=https://www.douyin.com/video/7643289331093157553; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,17:27,抖音评论,video,新的一周瑟瑟发抖啊#内容过于真实 #股民 #王多于股之子 #vlog十亿流量扶持计划,古镇,7643289331093157553,https://www.douyin.com/video/7643289331093157553,,7643387532206899994,17:27,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-24,wangduoyu,抖音评论 17:26,中科曙光[OK][捂脸]懒得说了爱信不信,中科曙光(603019),,中科曙光(603019) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。,待确认,video_id=7643289331093157553; video_url=https://www.douyin.com/video/7643289331093157553; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,17:26,抖音评论,video,新的一周瑟瑟发抖啊#内容过于真实 #股民 #王多于股之子 #vlog十亿流量扶持计划,￴ ￴ ￴￴ ￴ ￴ ￴,7643289331093157553,https://www.douyin.com/video/7643289331093157553,,7643387326551802639,17:26,待确认,中性,自动映射到抖音视频评论池。,6.4,false
2026-05-24,wangduoyu,抖音评论 17:17,蔚蓝锂芯[吃瓜群众],蔚蓝锂芯(002245),,蔚蓝锂芯(002245) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。,待确认,video_id=7643289331093157553; video_url=https://www.douyin.com/video/7643289331093157553; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,17:17,抖音评论,video,新的一周瑟瑟发抖啊#内容过于真实 #股民 #王多于股之子 #vlog十亿流量扶持计划,端茶倒水的武则天,7643289331093157553,https://www.douyin.com/video/7643289331093157553,,7643384954457473798,17:17,待确认,中性,自动映射到抖音视频评论池。,6.4,false
2026-05-24,wangduoyu,抖音评论 17:13,再升科技,再升科技(603601),,再升科技(603601) 被提及 7 次，有效评论 7 条，来源 1 个，单视频线索，情绪 中性，当前判断：已进入推荐候选。,是,video_id=7643289331093157553; video_url=https://www.douyin.com/video/7643289331093157553; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,17:13,抖音评论,video,新的一周瑟瑟发抖啊#内容过于真实 #股民 #王多于股之子 #vlog十亿流量扶持计划,小方,7643289331093157553,https://www.douyin.com/video/7643289331093157553,,7643384024735580963,17:13,已纳入,中性,自动映射到抖音视频评论池。,9.6,true
2026-05-24,wangduoyu,抖音评论 17:08,脑机[看],,,,否,video_id=7643289331093157553; video_url=https://www.douyin.com/video/7643289331093157553; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,17:08,抖音评论,video,新的一周瑟瑟发抖啊#内容过于真实 #股民 #王多于股之子 #vlog十亿流量扶持计划,豪庭门窗,7643289331093157553,https://www.douyin.com/video/7643289331093157553,,7643382658446689081,17:08,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-24,wangduoyu,抖音评论 17:07,世界杯二波,,,,否,video_id=7643289331093157553; video_url=https://www.douyin.com/video/7643289331093157553; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,17:07,抖音评论,video,新的一周瑟瑟发抖啊#内容过于真实 #股民 #王多于股之子 #vlog十亿流量扶持计划,穆,7643289331093157553,https://www.douyin.com/video/7643289331093157553,,7643382375661372217,17:07,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-24,wangduoyu,抖音评论 17:07,太极实业,太极实业(600667),,太极实业(600667) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。,待确认,video_id=7643289331093157553; video_url=https://www.douyin.com/video/7643289331093157553; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,17:07,抖音评论,video,新的一周瑟瑟发抖啊#内容过于真实 #股民 #王多于股之子 #vlog十亿流量扶持计划,星河长明,7643289331093157553,https://www.douyin.com/video/7643289331093157553,,7643382349387809579,17:07,待确认,中性,自动映射到抖音视频评论池。,6.4,false
2026-05-24,wangduoyu,抖音评论 17:06,华电开始了 抓紧进,,,,否,video_id=7643289331093157553; video_url=https://www.douyin.com/video/7643289331093157553; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,17:06,抖音评论,video,新的一周瑟瑟发抖啊#内容过于真实 #股民 #王多于股之子 #vlog十亿流量扶持计划,一勺料汁,7643289331093157553,https://www.douyin.com/video/7643289331093157553,,7643382160263693107,17:06,未纳入,中性,自动映射到抖音视频评论池。,,false
