source,date,code,name,type,pattern,logic,entry_low,entry_high,stop_loss,take_profit_1,take_profit_2,trend_score,breakout_score,pullback_score,volume_score,risk_reward_score,risk_score,status,risk,raw_text,note
wangduoyu,2026-05-17,002406,远东传动,short,中继回踩,汽车零部件方向有评论关注；当前 2026-05-15 收盘 8.43，涨跌幅 4.33%，MA5/10/20=8.16/8.13/8，量比近5日均量 1.75，状态：强势延续。 评论只作为候选来源，买点以右侧转强、资金合力和回踩承接验证。 规则命中：MKT-01(+4)、MKT-02(+3)、MKT-04(-5)、SEL-01(+4)、SEL-03(+3)、TRD-03(+3)。,8.43,8.43,8.13,8.88,9.09,6,5,8,5,8,4,等待买点,中,评论区出现明确个股讨论，已通过无效评论过滤。,来自真实评论选股报告；不是随机推荐。
wangduoyu,2026-05-17,600726,华电能源,short,中继回踩,电力方向有评论关注；当前 2026-05-15 收盘 7.62，涨跌幅 -4.75%，MA5/10/20=7.92/7.53/6.38，量比近5日均量 0.88，状态：回踩观察。 评论只作为候选来源，买点以右侧转强、资金合力和回踩承接验证。 规则命中：MKT-01(+4)、MKT-04(+5)、MKT-04(+2)、SEL-01(+4)、SEL-02(+7)、SEL-02(+5)、SEL-03(+3)、ENT-02(+7)。,7.62,7.62,7.53,7.96,8.12,6,5,8,5,8,4,等待买点,中,评论区出现明确个股讨论，已通过无效评论过滤。,来自真实评论选股报告；不是随机推荐。
wangduoyu,2026-05-17,002510,天汽模,short,中继回踩,汽车零部件方向有评论关注；当前 2026-05-15 收盘 7.37，涨跌幅 4.69%，MA5/10/20=6.96/6.88/6.89，量比近5日均量 2.75，状态：观察。 评论只作为候选来源，买点以右侧转强、资金合力和回踩承接验证。 规则命中：MKT-01(+4)、MKT-02(+3)、MKT-04(+5)、MKT-04(+2)、SEL-01(+4)、SEL-03(+3)、TRD-03(+3)。,7.37,7.37,6.88,8.11,8.45,6,5,8,5,8,4,等待买点,中,评论区出现明确个股讨论，已通过无效评论过滤。,来自真实评论选股报告；不是随机推荐。
wangduoyu,2026-05-17,300024,机器人,mid,右侧转强,机器人方向有评论关注；当前 2026-05-15 收盘 16.09，涨跌幅 7.7%，MA5/10/20=15.47/15.33/15.08，量比近5日均量 3.44，状态：追高风险。 评论只作为候选来源，买点以右侧转强、资金合力和回踩承接验证。 规则命中：TRD-03(+3)。,20,16.09,15.33,17.23,17.76,8,5,6,5,8,7,观察取消,高,评论区出现明确个股讨论，已通过无效评论过滤。,来自真实评论选股报告；不是随机推荐。
wangduoyu,2026-05-17,600415,小商品城,mid,右侧转强,一般零售方向有评论关注；当前 2026-05-15 收盘 13.75，涨跌幅 1.63%，MA5/10/20=13.29/13.26/13.06，量比近5日均量 1.72，状态：强势延续。 评论只作为候选来源，买点以右侧转强、资金合力和回踩承接验证。 规则命中：MKT-01(-8)、MKT-03(-6)、TRD-03(+3)。,20,13.75,13.26,14.48,14.83,8,5,6,5,7,4,等待买点,中,评论区出现明确个股讨论，已通过无效评论过滤。,来自真实评论选股报告；不是随机推荐。
wangduoyu,2026-05-17,603601,再升科技,mid,右侧转强,专业工程方向有评论关注；当前 2026-05-15 收盘 16.87，涨跌幅 1.81%，MA5/10/20=17.26/16.93/16.03，量比近5日均量 0.68，状态：破位风险。 评论只作为候选来源，买点以右侧转强、资金合力和回踩承接验证。 规则命中：MKT-01(-8)、MKT-03(-6)、MKT-04(-7)、SEL-02(+7)、SEL-02(+5)、ENT-02(+7)、TRD-03(+3)、THS-06(+5)。,20,16.87,15.86,18.39,19.09,8,5,6,5,7,4,等待买点,中,评论区出现明确个股讨论，已通过无效评论过滤。,来自真实评论选股报告；不是随机推荐。
