source,date,code,name,type,pattern,logic,entry_low,entry_high,stop_loss,take_profit_1,take_profit_2,trend_score,breakout_score,pullback_score,volume_score,risk_reward_score,risk_score,status,risk,raw_text,note
yege,2026-05-15,300442,润泽科技,short,回踩观察,先核对减仓/退出风险,95.01,99.67,93.96,105.65,109.64,8,5,8,7,7,4,等待买点,中,润泽科技(300442)  天华新能(300390)  合力泰(002217)  黄毛走了，带走了我的账户余额。,由真实备份信号转换，买点需人工复核。
yege,2026-05-15,300390,天华新能,short,破位风险,先核对减仓/退出风险,96.52,104.68,95.04,102.31,106.17,6,5,6,5,7,4,等待买点,中,润泽科技(300442)  天华新能(300390)  合力泰(002217)  黄毛走了，带走了我的账户余额。,由真实备份信号转换，买点需人工复核。
yege,2026-05-15,002217,合力泰,short,回踩观察,先核对减仓/退出风险,3.30,3.36,3.01,3.56,3.70,6,5,8,5,7,4,等待买点,中,润泽科技(300442)  天华新能(300390)  合力泰(002217)  黄毛走了，带走了我的账户余额。,由真实备份信号转换，买点需人工复核。
yege,2026-05-15,002706,良信股份,mid,回踩观察,回踩观察，按小仓试错思路验证,11.88,12.36,11.26,13.10,13.60,8,5,8,5,7,4,等待买点,中,良信股份(002706)  合力泰(002217)  完了大盘红了，不会把我洗出去了吧！,由真实备份信号转换，买点需人工复核。
yege,2026-05-15,601138,工业富联,mid,强势延续,强提醒，仍需结合位置和仓位控制,65.76,68.60,64.23,72.72,75.46,8,7,6,7,7,4,等待买点,中,工业富联(601138)  不会逼着我买这个吧！这也太大了太大了。,由真实备份信号转换，买点需人工复核。
