date,code,name,exchange,adjustment,open,high,low,close,pre_close,change,pct_change,amplitude_pct,volume_lot,volume_shares,amount_wan,amount_yuan,turnover_rate_pct,ma5,ma10,ma20,ma60,vol_ma5_lot,vol_ma10_lot,vol_ma20_lot,high_20,low_20,high_60,low_60,bar_status,quote_time,source
2025-07-10,605006,山东玻纤,SH,qfq,8.520,9.550,8.450,9.550,8.680,0.870,10.02,12.67,668571,66857100,60999.16,609991600.00,11.14,8.510,7.870,7.237,6.608,688458,576319,362608,9.550,6.300,9.550,5.630,closed,,tencent_newfqkline
2025-07-11,605006,山东玻纤,SH,qfq,9.370,9.370,8.600,8.600,9.550,-0.950,-9.95,8.06,831861,83186100,74069.25,740692500.00,13.86,8.646,8.060,7.339,6.654,695739,648381,392859,9.550,6.300,9.550,5.630,closed,,tencent_newfqkline
2025-07-14,605006,山东玻纤,SH,qfq,8.100,8.320,7.820,7.910,8.600,-0.690,-8.02,5.81,571576,57157600,45836.46,458364600.00,9.53,8.666,8.179,7.400,6.689,706330,694204,413822,9.550,6.300,9.550,5.630,closed,,tencent_newfqkline
2025-07-15,605006,山东玻纤,SH,qfq,7.880,8.010,7.650,7.710,7.910,-0.200,-2.53,4.55,379565,37956500,29523.26,295232600.00,6.33,8.490,8.211,7.454,6.721,703054,683264,426940,9.550,6.300,9.550,5.760,closed,,tencent_newfqkline
2025-07-16,605006,山东玻纤,SH,qfq,7.710,7.820,7.590,7.750,7.710,0.040,0.52,2.98,237577,23757700,18365.04,183650400.00,3.96,8.304,8.230,7.515,6.752,537830,616440,433330,9.550,6.300,9.550,5.900,closed,,tencent_newfqkline
2025-07-17,605006,山东玻纤,SH,qfq,7.720,7.930,7.640,7.840,7.750,0.090,1.16,3.74,294553,29455300,22961.62,229616200.00,4.91,7.962,8.236,7.586,6.782,463026,575742,442506,9.550,6.300,9.550,5.910,closed,,tencent_newfqkline
2025-07-18,605006,山东玻纤,SH,qfq,7.790,8.080,7.740,7.870,7.840,0.030,0.38,4.34,286303,28630300,22607.25,226072500.00,4.77,7.816,8.231,7.656,6.812,353915,524827,451146,9.550,6.300,9.550,5.910,closed,,tencent_newfqkline
2025-07-21,605006,山东玻纤,SH,qfq,7.800,7.970,7.730,7.940,7.870,0.070,0.89,3.05,277654,27765400,21816.78,218167800.00,4.63,7.822,8.244,7.723,6.842,295130,500730,458365,9.550,6.560,9.550,5.910,closed,,tencent_newfqkline
2025-07-22,605006,山东玻纤,SH,qfq,7.900,7.990,7.660,7.740,7.940,-0.200,-2.52,4.16,299647,29964700,23295.92,232959200.00,4.99,7.828,8.159,7.774,6.868,279147,491100,463366,9.550,6.630,9.550,5.910,closed,,tencent_newfqkline
2025-07-23,605006,山东玻纤,SH,qfq,7.710,7.740,7.530,7.530,7.740,-0.210,-2.71,2.71,267273,26727300,20371.21,203712100.00,4.45,7.784,8.044,7.814,6.891,285086,411458,467632,9.550,6.660,9.550,5.910,closed,,tencent_newfqkline
2025-07-24,605006,山东玻纤,SH,qfq,7.500,7.700,7.480,7.700,7.530,0.170,2.26,2.92,182770,18277000,13924.50,139245000.00,3.05,7.756,7.859,7.864,6.919,262729,362878,469599,9.550,6.660,9.550,5.910,closed,,tencent_newfqkline
2025-07-25,605006,山东玻纤,SH,qfq,7.660,7.720,7.590,7.610,7.700,-0.090,-1.17,1.69,138824,13882400,10618.46,106184600.00,2.31,7.704,7.760,7.910,6.946,233234,293574,470978,9.550,6.660,9.550,5.910,closed,,tencent_newfqkline
2025-07-28,605006,山东玻纤,SH,qfq,7.570,7.650,7.520,7.620,7.610,0.010,0.13,1.71,128692,12869200,9768.33,97683300.00,2.14,7.640,7.731,7.955,6.972,203441,249286,471745,9.550,6.680,9.550,6.010,closed,,tencent_newfqkline
2025-07-29,605006,山东玻纤,SH,qfq,7.620,7.730,7.480,7.580,7.620,-0.040,-0.52,3.28,167827,16782700,12702.93,127029300.00,2.80,7.608,7.718,7.964,6.998,177077,228112,455688,9.550,7.260,9.550,6.040,closed,,tencent_newfqkline
2025-07-30,605006,山东玻纤,SH,qfq,7.590,7.640,7.430,7.480,7.580,-0.100,-1.32,2.77,142606,14260600,10717.12,107171200.00,2.38,7.598,7.691,7.961,7.018,152144,218615,417528,9.550,7.260,9.550,6.060,closed,,tencent_newfqkline
2025-07-31,605006,山东玻纤,SH,qfq,7.480,7.550,7.360,7.390,7.480,-0.090,-1.20,2.54,110560,11056000,8209.57,82095700.00,1.84,7.536,7.646,7.941,7.038,137702,200216,387979,9.550,7.360,9.550,6.060,closed,,tencent_newfqkline
2025-08-01,605006,山东玻纤,SH,qfq,7.370,7.420,7.330,7.370,7.390,-0.020,-0.27,1.22,76707,7670700,5664.11,56641100.00,1.28,7.488,7.596,7.914,7.057,125278,179256,352041,9.550,7.330,9.550,6.060,closed,,tencent_newfqkline
2025-08-04,605006,山东玻纤,SH,qfq,7.330,7.450,7.210,7.440,7.370,0.070,0.95,3.26,89284,8928400,6598.05,65980500.00,1.49,7.452,7.546,7.895,7.077,117397,160419,330575,9.550,7.210,9.550,6.060,closed,,tencent_newfqkline
2025-08-05,605006,山东玻纤,SH,qfq,7.460,7.500,7.390,7.430,7.440,-0.010,-0.13,1.48,78006,7800600,5790.65,57906500.00,1.30,7.422,7.515,7.837,7.099,99433,138255,314678,9.550,7.210,9.550,6.060,closed,,tencent_newfqkline
2025-08-06,605006,山东玻纤,SH,qfq,7.430,7.440,7.340,7.420,7.430,-0.010,-0.13,1.35,79252,7925200,5865.80,58658000.00,1.32,7.410,7.504,7.774,7.120,86762,119453,265455,9.550,7.210,9.550,6.060,closed,,tencent_newfqkline
2025-08-07,605006,山东玻纤,SH,qfq,7.420,7.440,7.330,7.350,7.420,-0.070,-0.94,1.48,97843,9784300,7209.91,72099100.00,1.63,7.402,7.469,7.664,7.139,84218,110960,236919,9.370,7.210,9.550,6.060,closed,,tencent_newfqkline
2025-08-08,605006,山东玻纤,SH,qfq,7.370,7.420,7.320,7.400,7.350,0.050,0.68,1.36,76594,7659400,5649.72,56497200.00,1.28,7.408,7.448,7.604,7.161,84196,104737,199156,8.320,7.210,9.550,6.060,closed,,tencent_newfqkline
2025-08-11,605006,山东玻纤,SH,qfq,7.400,7.570,7.400,7.570,7.400,0.170,2.30,2.30,131969,13196900,9917.27,99172700.00,2.20,7.434,7.443,7.587,7.184,92733,105065,177175,8.080,7.210,9.550,6.060,closed,,tencent_newfqkline
2025-08-12,605006,山东玻纤,SH,qfq,7.600,7.610,7.420,7.470,7.570,-0.100,-1.32,2.51,111301,11130100,8315.51,83155100.00,1.85,7.442,7.432,7.575,7.204,99392,99412,163762,8.080,7.210,9.550,6.060,closed,,tencent_newfqkline
2025-08-13,605006,山东玻纤,SH,qfq,7.460,7.500,7.420,7.480,7.470,0.010,0.13,1.07,86086,8608600,6418.62,64186200.00,1.43,7.454,7.432,7.561,7.223,100759,93760,156188,8.080,7.210,9.550,6.060,closed,,tencent_newfqkline
2025-08-14,605006,山东玻纤,SH,qfq,7.550,8.230,7.550,8.230,7.480,0.750,10.03,9.09,253876,25387600,20535.04,205350400.00,4.23,7.630,7.516,7.581,7.255,131965,108092,154154,8.230,7.210,9.550,6.060,closed,,tencent_newfqkline
2025-08-15,605006,山东玻纤,SH,qfq,8.380,9.000,8.320,8.560,8.230,0.330,4.01,8.26,947953,94795300,81873.51,818735100.00,15.80,7.862,7.635,7.615,7.296,306237,195216,187236,9.000,7.210,9.550,6.060,closed,,tencent_newfqkline
2025-08-18,605006,山东玻纤,SH,qfq,8.470,8.950,8.210,8.950,8.560,0.390,4.56,8.64,700606,70060600,60185.89,601858900.00,11.68,8.138,7.786,7.666,7.344,419964,256349,208384,9.000,7.210,9.550,6.060,closed,,tencent_newfqkline
2025-08-19,605006,山东玻纤,SH,qfq,8.660,8.760,8.500,8.530,8.950,-0.420,-4.69,2.91,457129,45712900,39197.19,391971900.00,7.62,8.350,7.896,7.706,7.383,489130,294261,216258,9.000,7.210,9.550,6.060,closed,,tencent_newfqkline
2025-08-20,605006,山东玻纤,SH,qfq,8.510,8.620,8.320,8.440,8.530,-0.090,-1.06,3.52,303123,30312300,25582.04,255820400.00,5.05,8.542,7.998,7.751,7.420,532537,316648,218050,9.000,7.210,9.550,6.060,closed,,tencent_newfqkline
2025-08-21,605006,山东玻纤,SH,qfq,8.410,8.540,8.270,8.340,8.440,-0.100,-1.18,3.20,257632,25763200,21533.79,215337900.00,4.29,8.564,8.097,7.783,7.457,533289,332627,221794,9.000,7.210,9.550,6.060,closed,,tencent_newfqkline
2025-08-22,605006,山东玻纤,SH,qfq,8.360,8.580,8.270,8.480,8.340,0.140,1.68,3.72,270617,27061700,22908.72,229087200.00,4.51,8.548,8.205,7.827,7.495,397821,352029,228383,9.000,7.210,9.550,6.060,closed,,tencent_newfqkline
2025-08-25,605006,山东玻纤,SH,qfq,8.430,8.520,8.300,8.440,8.480,-0.040,-0.47,2.59,226004,22600400,19017.82,190178200.00,3.77,8.446,8.292,7.867,7.534,302901,361433,233249,9.000,7.210,9.550,6.060,closed,,tencent_newfqkline
2025-08-26,605006,山东玻纤,SH,qfq,8.440,8.460,8.250,8.340,8.440,-0.100,-1.18,2.49,181953,18195300,15179.07,151790700.00,3.03,8.408,8.379,7.906,7.561,247866,368498,233955,9.000,7.210,9.550,6.300,closed,,tencent_newfqkline
2025-08-27,605006,山东玻纤,SH,qfq,8.280,8.370,7.980,7.990,8.340,-0.350,-4.20,4.68,239288,23928800,19560.75,195607500.00,3.99,8.318,8.430,7.931,7.571,235099,383818,238789,9.000,7.210,9.550,6.300,closed,,tencent_newfqkline
2025-08-28,605006,山东玻纤,SH,qfq,7.980,8.300,7.950,8.270,7.990,0.280,3.50,4.38,244408,24440800,19948.66,199486600.00,4.07,8.304,8.434,7.975,7.592,232454,382871,245482,9.000,7.210,9.550,6.300,closed,,tencent_newfqkline
2025-08-29,605006,山东玻纤,SH,qfq,8.500,8.850,8.350,8.410,8.270,0.140,1.69,6.05,360429,36042900,30876.74,308767400.00,6.01,8.290,8.419,8.027,7.612,250416,324119,259668,9.000,7.210,9.550,6.300,closed,,tencent_newfqkline
2025-09-01,605006,山东玻纤,SH,qfq,8.250,8.250,8.060,8.170,8.410,-0.240,-2.85,2.26,222176,22217600,18111.18,181111800.00,3.70,8.236,8.341,8.064,7.628,249651,276276,266312,9.000,7.320,9.550,6.300,closed,,tencent_newfqkline
2025-09-02,605006,山东玻纤,SH,qfq,8.310,8.490,8.140,8.230,8.170,0.060,0.73,4.28,189443,18944300,15659.66,156596600.00,3.16,8.214,8.311,8.104,7.650,251149,249507,271884,9.000,7.320,9.550,6.300,closed,,tencent_newfqkline
2025-09-03,605006,山东玻纤,SH,qfq,8.090,8.200,7.650,7.680,8.230,-0.550,-6.68,6.68,181862,18186200,14292.49,142924900.00,3.03,8.152,8.235,8.117,7.665,239664,237381,277015,9.000,7.320,9.550,6.300,closed,,tencent_newfqkline
2025-09-04,605006,山东玻纤,SH,qfq,7.680,7.810,7.460,7.600,7.680,-0.080,-1.04,4.56,135228,13522800,10360.16,103601600.00,2.25,8.018,8.161,8.129,7.677,217828,225141,278884,9.000,7.320,9.550,6.300,closed,,tencent_newfqkline
2025-09-05,605006,山东玻纤,SH,qfq,7.600,7.820,7.550,7.780,7.600,0.180,2.37,3.55,117835,11783500,9078.19,90781900.00,1.96,7.892,8.091,8.148,7.697,169309,209863,280946,9.000,7.400,9.550,6.300,closed,,tencent_newfqkline
2025-09-08,605006,山东玻纤,SH,qfq,8.380,8.560,8.380,8.560,7.780,0.780,10.03,2.31,133222,13322200,11390.15,113901500.00,2.22,7.970,8.103,8.197,7.728,151518,200584,281009,9.000,7.420,9.550,6.300,closed,,tencent_newfqkline
2025-09-09,605006,山东玻纤,SH,qfq,8.950,8.950,8.280,8.450,8.560,-0.110,-1.29,7.83,475840,47584000,40451.95,404519500.00,7.93,8.014,8.114,8.247,7.758,208797,229973,299236,9.000,7.420,9.550,6.300,closed,,tencent_newfqkline
2025-09-10,605006,山东玻纤,SH,qfq,8.460,8.870,8.120,8.600,8.450,0.150,1.78,8.88,446303,44630300,37717.80,377178000.00,7.44,8.198,8.175,8.303,7.793,261686,250675,317246,9.000,7.460,9.550,6.300,closed,,tencent_newfqkline
2025-09-11,605006,山东玻纤,SH,qfq,8.370,8.830,8.350,8.730,8.600,0.130,1.51,5.58,471180,47118000,40911.89,409118900.00,7.85,8.424,8.221,8.328,7.831,328876,273352,328112,9.000,7.460,9.550,6.300,closed,,tencent_newfqkline
2025-09-12,605006,山东玻纤,SH,qfq,8.600,8.630,8.340,8.410,8.730,-0.320,-3.67,3.32,294732,29473200,24837.55,248375500.00,4.91,8.550,8.221,8.320,7.864,364255,266782,295450,8.950,7.460,9.550,6.300,closed,,tencent_newfqkline
2025-09-15,605006,山东玻纤,SH,qfq,8.350,8.450,8.160,8.270,8.410,-0.140,-1.66,3.45,202837,20283700,16804.99,168049900.00,3.38,8.492,8.231,8.286,7.892,378178,264848,270562,8.950,7.460,9.550,6.560,closed,,tencent_newfqkline
2025-09-16,605006,山东玻纤,SH,qfq,8.240,8.310,8.110,8.290,8.270,0.020,0.24,2.42,162539,16253900,13351.71,133517100.00,2.71,8.460,8.237,8.274,7.918,315518,262158,255833,8.950,7.460,9.550,6.630,closed,,tencent_newfqkline
2025-09-17,605006,山东玻纤,SH,qfq,8.270,8.290,8.130,8.150,8.290,-0.140,-1.69,1.93,125549,12554900,10256.10,102561000.00,2.09,8.370,8.284,8.259,7.941,251367,256526,246954,8.950,7.460,9.550,6.660,closed,,tencent_newfqkline
2025-09-18,605006,山东玻纤,SH,qfq,8.120,8.300,7.970,8.230,8.150,0.080,0.98,4.05,215732,21573200,17584.58,175845800.00,3.60,8.270,8.347,8.254,7.967,200278,264577,244859,8.950,7.460,9.550,6.660,closed,,tencent_newfqkline
2025-09-19,605006,山东玻纤,SH,qfq,8.250,8.500,8.110,8.230,8.230,0.000,0.00,4.74,209579,20957900,17368.10,173681000.00,3.49,8.234,8.392,8.242,7.993,183247,273751,241807,8.950,7.460,9.550,6.660,closed,,tencent_newfqkline
2025-09-22,605006,山东玻纤,SH,qfq,8.090,8.100,7.800,7.910,8.230,-0.320,-3.89,3.65,153647,15364700,12188.52,121885200.00,2.56,8.162,8.327,8.215,8.012,173409,275794,238189,8.950,7.460,9.550,6.680,closed,,tencent_newfqkline
2025-09-23,605006,山东玻纤,SH,qfq,7.910,7.980,7.570,7.790,7.910,-0.120,-1.52,5.18,123155,12315500,9527.50,95275000.00,2.05,8.062,8.261,8.188,8.019,165532,240525,235249,8.950,7.460,9.550,7.210,closed,,tencent_newfqkline
2025-09-24,605006,山东玻纤,SH,qfq,7.770,8.070,7.690,8.070,7.790,0.280,3.59,4.88,126826,12682600,10007.98,100079800.00,2.11,8.046,8.208,8.192,8.028,165788,208578,229626,8.950,7.460,9.550,7.210,closed,,tencent_newfqkline
2025-09-25,605006,山东玻纤,SH,qfq,8.070,8.090,7.850,7.920,8.070,-0.150,-1.86,2.97,97636,9763600,7748.22,77482200.00,1.63,7.984,8.127,8.174,8.030,142169,171223,222288,8.950,7.460,9.550,7.210,closed,,tencent_newfqkline
2025-09-26,605006,山东玻纤,SH,qfq,7.840,8.020,7.770,7.840,7.920,-0.080,-1.01,3.16,83218,8321800,6558.88,65588800.00,1.39,7.906,8.070,8.146,8.029,116896,150072,208427,8.950,7.460,9.550,7.210,closed,,tencent_newfqkline
2025-09-29,605006,山东玻纤,SH,qfq,7.830,7.880,7.620,7.800,7.840,-0.040,-0.51,3.32,81859,8185900,6368.53,63685300.00,1.36,7.884,8.023,8.127,8.028,102539,137974,201411,8.950,7.460,9.550,7.210,closed,,tencent_newfqkline
2025-09-30,605006,山东玻纤,SH,qfq,7.760,7.850,7.740,7.750,7.800,-0.050,-0.64,1.41,65739,6573900,5108.13,51081300.00,1.10,7.876,7.969,8.103,8.014,91056,128294,195226,8.950,7.460,9.550,7.210,closed,,tencent_newfqkline
2025-10-09,605006,山东玻纤,SH,qfq,7.780,7.820,7.680,7.790,7.750,0.040,0.52,1.81,74112,7411200,5742.57,57425700.00,1.24,7.820,7.933,8.108,8.000,80513,123150,189838,8.950,7.460,9.550,7.210,closed,,tencent_newfqkline
2025-10-10,605006,山东玻纤,SH,qfq,7.770,7.890,7.740,7.840,7.790,0.050,0.64,1.93,78500,7850000,6156.74,61567400.00,1.31,7.804,7.894,8.120,7.971,76686,109427,187002,8.950,7.550,9.370,7.210,closed,,tencent_newfqkline
2025-10-13,605006,山东玻纤,SH,qfq,7.600,7.700,7.410,7.700,7.840,-0.140,-1.79,3.70,81991,8199100,6227.22,62272200.00,1.37,7.776,7.841,8.117,7.956,76440,96668,185210,8.950,7.410,9.000,7.210,closed,,tencent_newfqkline
2025-10-14,605006,山东玻纤,SH,qfq,7.700,7.890,7.650,7.710,7.700,0.010,0.13,3.12,91595,9159500,7102.35,71023500.00,1.53,7.758,7.821,8.074,7.953,78387,90463,183128,8.950,7.410,9.000,7.210,closed,,tencent_newfqkline
2025-10-15,605006,山东玻纤,SH,qfq,7.780,7.950,7.740,7.840,7.710,0.130,1.69,2.72,76752,7675200,6003.49,60034900.00,1.28,7.776,7.826,8.043,7.955,80590,85823,163174,8.870,7.410,9.000,7.210,closed,,tencent_newfqkline
2025-10-16,605006,山东玻纤,SH,qfq,7.770,7.820,7.610,7.620,7.840,-0.220,-2.81,2.68,71706,7170600,5497.55,54975500.00,1.20,7.742,7.781,7.994,7.953,80109,80311,144444,8.830,7.410,9.000,7.210,closed,,tencent_newfqkline
2025-10-17,605006,山东玻纤,SH,qfq,7.600,7.630,7.400,7.410,7.620,-0.210,-2.76,3.02,63015,6301500,4732.98,47329800.00,1.05,7.656,7.730,7.928,7.946,77012,76849,124036,8.630,7.400,9.000,7.210,closed,,tencent_newfqkline
2025-10-20,605006,山东玻纤,SH,qfq,7.450,7.520,7.410,7.450,7.410,0.040,0.54,1.48,39191,3919100,2918.56,29185600.00,0.65,7.606,7.691,7.881,7.939,68452,72446,111259,8.500,7.400,9.000,7.210,closed,,tencent_newfqkline
2025-10-21,605006,山东玻纤,SH,qfq,7.450,7.580,7.430,7.580,7.450,0.130,1.74,2.01,59971,5997100,4516.84,45168400.00,1.00,7.580,7.669,7.846,7.933,62127,70257,104116,8.500,7.400,9.000,7.210,closed,,tencent_newfqkline
2025-10-22,605006,山东玻纤,SH,qfq,7.570,7.730,7.480,7.650,7.580,0.070,0.92,3.30,59557,5955700,4549.68,45496800.00,0.99,7.542,7.659,7.814,7.931,58688,69639,98966,8.500,7.400,9.000,7.210,closed,,tencent_newfqkline
2025-10-23,605006,山东玻纤,SH,qfq,7.640,7.700,7.520,7.690,7.650,0.040,0.52,2.35,51826,5182600,3934.74,39347400.00,0.86,7.556,7.649,7.791,7.934,54712,67410,95280,8.500,7.400,9.000,7.210,closed,,tencent_newfqkline
2025-10-24,605006,山东玻纤,SH,qfq,7.710,7.740,7.660,7.710,7.690,0.020,0.26,1.04,46537,4653700,3579.85,35798500.00,0.78,7.616,7.636,7.765,7.934,51416,64214,86821,8.500,7.400,9.000,7.210,closed,,tencent_newfqkline
2025-10-27,605006,山东玻纤,SH,qfq,7.710,7.820,7.700,7.740,7.710,0.030,0.39,1.56,64155,6415500,4976.77,49767700.00,1.07,7.674,7.640,7.740,7.936,56409,62430,79549,8.100,7.400,9.000,7.210,closed,,tencent_newfqkline
2025-10-28,605006,山东玻纤,SH,qfq,7.690,8.060,7.690,7.890,7.740,0.150,1.94,4.78,137078,13707800,10847.12,108471200.00,2.28,7.736,7.658,7.739,7.941,71831,66979,78721,8.090,7.400,9.000,7.210,closed,,tencent_newfqkline
2025-10-29,605006,山东玻纤,SH,qfq,7.860,8.110,7.860,7.970,7.890,0.080,1.01,3.17,131622,13162200,10511.11,105111100.00,2.19,7.800,7.671,7.748,7.947,86244,72466,79144,8.110,7.400,9.000,7.210,closed,,tencent_newfqkline
2025-10-30,605006,山东玻纤,SH,qfq,7.970,7.970,7.670,7.680,7.970,-0.290,-3.64,3.76,106984,10698400,8295.23,82952300.00,1.78,7.798,7.677,7.729,7.950,97275,75994,78152,8.110,7.400,9.000,7.210,closed,,tencent_newfqkline
2025-10-31,605006,山东玻纤,SH,qfq,7.690,8.300,7.690,7.880,7.680,0.200,2.60,7.94,191348,19134800,15336.18,153361800.00,3.19,7.832,7.724,7.727,7.959,126237,88827,82838,8.300,7.400,9.000,7.210,closed,,tencent_newfqkline
2025-11-03,605006,山东玻纤,SH,qfq,7.690,7.810,7.670,7.740,7.880,-0.140,-1.78,1.78,110124,11012400,8499.31,84993100.00,1.84,7.832,7.753,7.722,7.965,135431,95920,84183,8.300,7.400,9.000,7.210,closed,,tencent_newfqkline
2025-11-04,605006,山东玻纤,SH,qfq,7.740,7.760,7.620,7.660,7.740,-0.080,-1.03,1.81,69719,6971900,5353.62,53536200.00,1.16,7.786,7.761,7.715,7.969,121959,96895,83576,8.300,7.400,9.000,7.320,closed,,tencent_newfqkline
2025-11-05,605006,山东玻纤,SH,qfq,7.600,7.710,7.590,7.700,7.660,0.040,0.52,1.57,50097,5009700,3847.95,38479500.00,0.83,7.732,7.766,7.713,7.973,105654,95949,82794,8.300,7.400,9.000,7.320,closed,,tencent_newfqkline
2025-11-06,605006,山东玻纤,SH,qfq,7.700,7.730,7.630,7.660,7.700,-0.040,-0.52,1.30,56732,5673200,4343.81,43438100.00,0.95,7.728,7.763,7.706,7.977,95604,96440,81925,8.300,7.400,9.000,7.320,closed,,tencent_newfqkline
2025-11-07,605006,山东玻纤,SH,qfq,7.650,7.690,7.630,7.640,7.660,-0.020,-0.26,0.78,42210,4221000,3230.89,32308900.00,0.70,7.680,7.756,7.696,7.982,65776,96007,80110,8.300,7.400,9.000,7.320,closed,,tencent_newfqkline
2025-11-10,605006,山东玻纤,SH,qfq,7.670,7.720,7.640,7.720,7.640,0.080,1.05,1.05,53313,5331300,4096.32,40963200.00,0.89,7.676,7.754,7.697,7.987,54414,94923,78677,8.300,7.400,9.000,7.400,closed,,tencent_newfqkline
2025-11-11,605006,山东玻纤,SH,qfq,7.790,7.830,7.690,7.830,7.720,0.110,1.42,1.81,79659,7965900,6189.48,61894800.00,1.33,7.710,7.748,7.703,7.992,56402,89181,78080,8.300,7.400,9.000,7.400,closed,,tencent_newfqkline
2025-11-12,605006,山东玻纤,SH,qfq,7.830,7.830,7.650,7.710,7.830,-0.120,-1.53,2.30,63589,6358900,4910.04,49100400.00,1.06,7.712,7.722,7.697,7.996,59101,82378,77422,8.300,7.400,9.000,7.400,closed,,tencent_newfqkline
2025-11-13,605006,山东玻纤,SH,qfq,7.670,7.880,7.670,7.870,7.710,0.160,2.08,2.72,104554,10455400,8192.13,81921300.00,1.74,7.754,7.741,7.709,8.002,68665,82134,79064,8.300,7.400,9.000,7.400,closed,,tencent_newfqkline
2025-11-14,605006,山东玻纤,SH,qfq,7.840,7.920,7.800,7.850,7.870,-0.020,-0.25,1.52,70259,7025900,5534.66,55346600.00,1.17,7.796,7.738,7.731,7.996,74275,70026,79426,8.300,7.410,9.000,7.400,closed,,tencent_newfqkline
2025-11-17,605006,山东玻纤,SH,qfq,7.850,7.880,7.740,7.860,7.850,0.010,0.13,1.78,61797,6179700,4820.23,48202300.00,1.03,7.824,7.750,7.752,7.984,75972,65193,80557,8.300,7.430,8.950,7.400,closed,,tencent_newfqkline
2025-11-18,605006,山东玻纤,SH,qfq,7.820,7.840,7.570,7.610,7.860,-0.250,-3.18,3.44,82702,8270200,6324.56,63245600.00,1.38,7.780,7.745,7.753,7.962,76580,66491,81693,8.300,7.480,8.950,7.400,closed,,tencent_newfqkline
2025-11-19,605006,山东玻纤,SH,qfq,7.600,7.600,7.330,7.390,7.610,-0.220,-2.89,3.55,83279,8327900,6180.91,61809100.00,1.39,7.716,7.714,7.740,7.943,80518,69809,82879,8.300,7.330,8.950,7.330,closed,,tencent_newfqkline
2025-11-20,605006,山东玻纤,SH,qfq,7.440,7.510,7.320,7.410,7.390,0.020,0.27,2.57,66245,6624500,4921.40,49214000.00,1.10,7.624,7.689,7.726,7.925,72856,70761,83600,8.300,7.320,8.950,7.320,closed,,tencent_newfqkline
2025-11-21,605006,山东玻纤,SH,qfq,7.350,7.430,7.080,7.120,7.410,-0.290,-3.91,4.72,76510,7651000,5518.08,55180800.00,1.28,7.478,7.637,7.697,7.905,74107,74191,85099,8.300,7.080,8.950,7.080,closed,,tencent_newfqkline
2025-11-24,605006,山东玻纤,SH,qfq,7.200,7.280,7.120,7.240,7.120,0.120,1.69,2.25,43817,4381700,3163.75,31637500.00,0.73,7.354,7.589,7.671,7.885,70511,73241,84082,8.300,7.080,8.950,7.080,closed,,tencent_newfqkline
2025-11-25,605006,山东玻纤,SH,qfq,7.240,7.500,7.240,7.400,7.240,0.160,2.21,3.59,62175,6217500,4606.88,46068800.00,1.04,7.312,7.546,7.647,7.867,66405,71493,80337,8.300,7.080,8.950,7.080,closed,,tencent_newfqkline
2025-11-26,605006,山东玻纤,SH,qfq,7.450,7.490,7.250,7.270,7.400,-0.130,-1.76,3.24,40463,4046300,2971.82,29718200.00,0.67,7.288,7.502,7.612,7.849,57842,69180,75779,8.300,7.080,8.950,7.080,closed,,tencent_newfqkline
2025-11-27,605006,山东玻纤,SH,qfq,7.310,7.350,7.210,7.290,7.270,0.020,0.28,1.93,37164,3716400,2713.23,27132300.00,0.62,7.264,7.444,7.592,7.838,52026,62441,72288,8.300,7.080,8.950,7.080,closed,,tencent_newfqkline
2025-11-28,605006,山东玻纤,SH,qfq,7.300,7.380,7.270,7.370,7.290,0.080,1.10,1.51,27870,2787000,2045.37,20453700.00,0.46,7.314,7.396,7.567,7.823,42298,58202,64114,7.920,7.080,8.950,7.080,closed,,tencent_newfqkline
2025-12-01,605006,山东玻纤,SH,qfq,7.380,7.430,7.360,7.390,7.370,0.020,0.27,0.95,36171,3617100,2676.94,26769400.00,0.60,7.344,7.349,7.550,7.806,40769,55640,60416,7.920,7.080,8.950,7.080,closed,,tencent_newfqkline
2025-12-02,605006,山东玻纤,SH,qfq,7.380,7.390,7.250,7.310,7.390,-0.080,-1.08,1.89,33190,3319000,2425.02,24250200.00,0.55,7.326,7.319,7.532,7.791,34972,50688,58590,7.920,7.080,8.950,7.080,closed,,tencent_newfqkline
2025-12-03,605006,山东玻纤,SH,qfq,7.300,7.310,7.210,7.260,7.310,-0.050,-0.68,1.37,32183,3218300,2335.36,23353600.00,0.54,7.324,7.306,7.510,7.775,33316,45579,57694,7.920,7.080,8.950,7.080,closed,,tencent_newfqkline
2025-12-04,605006,山东玻纤,SH,qfq,7.220,7.260,7.110,7.190,7.260,-0.070,-0.96,2.07,39007,3900700,2802.63,28026300.00,0.65,7.304,7.284,7.486,7.767,33684,42855,56808,7.920,7.080,8.950,7.080,closed,,tencent_newfqkline
2025-12-05,605006,山东玻纤,SH,qfq,7.210,7.380,7.180,7.350,7.190,0.160,2.23,2.78,48182,4818200,3523.06,35230600.00,0.80,7.300,7.307,7.472,7.763,37747,40022,57106,7.920,7.080,8.950,7.080,closed,,tencent_newfqkline
2025-12-08,605006,山东玻纤,SH,qfq,7.400,7.560,7.400,7.500,7.350,0.150,2.04,2.18,64382,6438200,4823.28,48232800.00,1.07,7.322,7.333,7.461,7.758,43389,42079,57660,7.920,7.080,8.950,7.080,closed,,tencent_newfqkline
2025-12-09,605006,山东玻纤,SH,qfq,7.450,7.520,7.410,7.440,7.500,-0.060,-0.80,1.47,40602,4060200,3029.18,30291800.00,0.68,7.348,7.337,7.442,7.740,44871,39921,55707,7.920,7.080,8.950,7.080,closed,,tencent_newfqkline
