date,source,comment_source,content,mentioned_stocks,mentioned_sectors,value_reason,include_in_logic,note,time,platform,parent_type,parent_title,commenter,parent_id,parent_url,parent_cover,comment_id,comment_time,include_status,sentiment,action_note,value_score,is_selected
2026-05-18,wangduoyu,抖音评论 15:34,国盛到6月底翻倍,,,,否,video_id=7641072798412890021; video_url=https://www.douyin.com/video/7641072798412890021; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,15:34,抖音评论,video,五月份怎么感觉这么难啊#内容过于真实 #股民 #基金,烽火🔥,7641072798412890021,https://www.douyin.com/video/7641072798412890021,,7641131946374890299,15:34,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-18,wangduoyu,抖音评论 12:09,四月份才是最好做的,,,,否,video_id=7641072798412890021; video_url=https://www.douyin.com/video/7641072798412890021; creator=王多于-股之子; like=2; reply=2; source_type=comment; yeren_signal_id=; parent_comment_text=,12:09,抖音评论,video,五月份怎么感觉这么难啊#内容过于真实 #股民 #基金,大鱼,7641072798412890021,https://www.douyin.com/video/7641072798412890021,,7641079237885149978,12:09,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-18,wangduoyu,抖音评论 14:53,明天要大幅反弹了。[杀马特][杀马特][杀马特]看到我发言的抓紧抢筹。,,,,否,video_id=7641072798412890021; video_url=https://www.douyin.com/video/7641072798412890021; creator=王多于-股之子; like=3; reply=3; source_type=comment; yeren_signal_id=; parent_comment_text=,14:53,抖音评论,video,五月份怎么感觉这么难啊#内容过于真实 #股民 #基金,酒保大叔、,7641072798412890021,https://www.douyin.com/video/7641072798412890021,,7641121371511227193,14:53,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-18,wangduoyu,抖音评论 15:36,光华科技，今天7个点没T，难受,光华科技(002741),,光华科技(002741) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。,待确认,video_id=7641072798412890021; video_url=https://www.douyin.com/video/7641072798412890021; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,15:36,抖音评论,video,五月份怎么感觉这么难啊#内容过于真实 #股民 #基金,阿海哥,7641072798412890021,https://www.douyin.com/video/7641072798412890021,,7641132386428273451,15:36,待确认,中性,自动映射到抖音视频评论池。,6.4,false
2026-05-18,wangduoyu,抖音评论 15:26,左手舒华右手粤传媒[黑脸][黑脸][黑脸],,,,否,video_id=7641072798412890021; video_url=https://www.douyin.com/video/7641072798412890021; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,15:26,抖音评论,video,五月份怎么感觉这么难啊#内容过于真实 #股民 #基金,冉—冉,7641072798412890021,https://www.douyin.com/video/7641072798412890021,,7641129936787882778,15:26,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-18,wangduoyu,抖音评论 14:39,锂矿重仓被吊打了两个星期了[流泪],,,,否,video_id=7641072798412890021; video_url=https://www.douyin.com/video/7641072798412890021; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,14:39,抖音评论,video,五月份怎么感觉这么难啊#内容过于真实 #股民 #基金,简亘,7641072798412890021,https://www.douyin.com/video/7641072798412890021,,7641117745631871794,14:39,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-18,wangduoyu,抖音评论 13:44,本来赚了 中韩半导体亏了 看不懂 不是跌就是停牌 明明板块都涨 谁懂[尬笑],,,,否,video_id=7641072798412890021; video_url=https://www.douyin.com/video/7641072798412890021; creator=王多于-股之子; like=0; reply=3; source_type=comment; yeren_signal_id=; parent_comment_text=,13:44,抖音评论,video,五月份怎么感觉这么难啊#内容过于真实 #股民 #基金,大魔王Jo,7641072798412890021,https://www.douyin.com/video/7641072798412890021,,7641103486403216168,13:44,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-18,wangduoyu,抖音评论 14:28,大业，我只说一遍,,,,否,video_id=7641072798412890021; video_url=https://www.douyin.com/video/7641072798412890021; creator=王多于-股之子; like=1; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,14:28,抖音评论,video,五月份怎么感觉这么难啊#内容过于真实 #股民 #基金,小与之@10.26,7641072798412890021,https://www.douyin.com/video/7641072798412890021,,7641114805457912635,14:28,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-18,wangduoyu,抖音评论 12:46,小队已组，80 90后来交流。[666],,,评论热度较高，但暂未自动识别到明确股票线索，保留人工复核。,待确认,video_id=7641072798412890021; video_url=https://www.douyin.com/video/7641072798412890021; creator=王多于-股之子; like=1; reply=6; source_type=comment; yeren_signal_id=; parent_comment_text=,12:46,抖音评论,video,五月份怎么感觉这么难啊#内容过于真实 #股民 #基金,清欢（互才可拉）,7641072798412890021,https://www.douyin.com/video/7641072798412890021,,7641088623857369890,12:46,待确认,中性,自动映射到抖音视频评论池。,6.2,false
2026-05-18,wangduoyu,抖音评论 12:30,东方ty喊了一周了[捂脸],,,,否,video_id=7641072798412890021; video_url=https://www.douyin.com/video/7641072798412890021; creator=王多于-股之子; like=4; reply=5; source_type=comment; yeren_signal_id=; parent_comment_text=,12:30,抖音评论,video,五月份怎么感觉这么难啊#内容过于真实 #股民 #基金,亳州酒蒙子,7641072798412890021,https://www.douyin.com/video/7641072798412890021,,7641084471282811658,12:30,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-18,wangduoyu,抖音评论 11:55,10连跌我都没说啥[翻白眼][翻白眼][翻白眼],,,评论热度较高，但暂未自动识别到明确股票线索，保留人工复核。,待确认,video_id=7641072798412890021; video_url=https://www.douyin.com/video/7641072798412890021; creator=王多于-股之子; like=1; reply=8; source_type=comment; yeren_signal_id=; parent_comment_text=,11:55,抖音评论,video,五月份怎么感觉这么难啊#内容过于真实 #股民 #基金,土灵珠,7641072798412890021,https://www.douyin.com/video/7641072798412890021,,7641075480356373282,11:55,待确认,中性,自动映射到抖音视频评论池。,6.2,false
2026-05-18,wangduoyu,抖音评论 14:15,看看豫能。主力偷偷吸。这两天应该有搞头,,,,否,video_id=7641072798412890021; video_url=https://www.douyin.com/video/7641072798412890021; creator=王多于-股之子; like=0; reply=3; source_type=comment; yeren_signal_id=; parent_comment_text=,14:15,抖音评论,video,五月份怎么感觉这么难啊#内容过于真实 #股民 #基金,今晚早点睡🌈,7641072798412890021,https://www.douyin.com/video/7641072798412890021,,7641111689700098865,14:15,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-18,wangduoyu,抖音评论 12:10,长电k，欢迎各位来插眼👀👀,,,,否,video_id=7641072798412890021; video_url=https://www.douyin.com/video/7641072798412890021; creator=王多于-股之子; like=4; reply=5; source_type=comment; yeren_signal_id=; parent_comment_text=,12:10,抖音评论,video,五月份怎么感觉这么难啊#内容过于真实 #股民 #基金,王乐乐,7641072798412890021,https://www.douyin.com/video/7641072798412890021,,7641079383205217061,12:10,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-18,wangduoyu,抖音评论 15:03,宝信吃到周五[微笑]超短,,,,否,video_id=7641072798412890021; video_url=https://www.douyin.com/video/7641072798412890021; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,15:03,抖音评论,video,五月份怎么感觉这么难啊#内容过于真实 #股民 #基金,胖胖诺的爸爸,7641072798412890021,https://www.douyin.com/video/7641072798412890021,,7641124064866435890,15:03,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-18,wangduoyu,抖音评论 13:49,我在巨力，开盘就下班，美滋滋[杀马特],,,,否,video_id=7641072798412890021; video_url=https://www.douyin.com/video/7641072798412890021; creator=王多于-股之子; like=1; reply=3; source_type=comment; yeren_signal_id=; parent_comment_text=,13:49,抖音评论,video,五月份怎么感觉这么难啊#内容过于真实 #股民 #基金,瘦猴儿,7641072798412890021,https://www.douyin.com/video/7641072798412890021,,7641104944934011685,13:49,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-18,wangduoyu,抖音评论 15:31,三天七万,,,,否,video_id=7641072798412890021; video_url=https://www.douyin.com/video/7641072798412890021; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,15:31,抖音评论,video,五月份怎么感觉这么难啊#内容过于真实 #股民 #基金,星&辰,7641072798412890021,https://www.douyin.com/video/7641072798412890021,,7641131254767993609,15:31,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-18,wangduoyu,抖音评论 15:33,账户绿的不行[尬笑][尬笑],,,,否,video_id=7641072798412890021; video_url=https://www.douyin.com/video/7641072798412890021; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,15:33,抖音评论,video,五月份怎么感觉这么难啊#内容过于真实 #股民 #基金,甜心♥小公举,7641072798412890021,https://www.douyin.com/video/7641072798412890021,,7641131795820823334,15:33,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-18,wangduoyu,抖音评论 15:26,英唐智控，说五次了,英唐智控(300131),,英唐智控(300131) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。,待确认,video_id=7641072798412890021; video_url=https://www.douyin.com/video/7641072798412890021; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,15:26,抖音评论,video,五月份怎么感觉这么难啊#内容过于真实 #股民 #基金,可以了,7641072798412890021,https://www.douyin.com/video/7641072798412890021,,7641129918994498362,15:26,待确认,中性,自动映射到抖音视频评论池。,6.4,false
2026-05-18,wangduoyu,抖音评论 15:22,浙江荣泰说了一个月了,浙江荣泰(603119),,浙江荣泰(603119) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。,待确认,video_id=7641072798412890021; video_url=https://www.douyin.com/video/7641072798412890021; creator=王多于-股之子; like=0; reply=1; source_type=comment; yeren_signal_id=; parent_comment_text=,15:22,抖音评论,video,五月份怎么感觉这么难啊#内容过于真实 #股民 #基金,C1hance,7641072798412890021,https://www.douyin.com/video/7641072798412890021,,7641128852945011507,15:22,待确认,中性,自动映射到抖音视频评论池。,6.4,false
2026-05-18,wangduoyu,抖音评论 15:20,干东山精密,东山精密(002384),,东山精密(002384) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。,待确认,video_id=7641072798412890021; video_url=https://www.douyin.com/video/7641072798412890021; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,15:20,抖音评论,video,五月份怎么感觉这么难啊#内容过于真实 #股民 #基金,Up Only,7641072798412890021,https://www.douyin.com/video/7641072798412890021,,7641128358331532083,15:20,待确认,中性,自动映射到抖音视频评论池。,6.4,false
2026-05-18,wangduoyu,抖音评论 15:13,妈的老美来了一天跌停一天涨停圣阳两次跌停粤一个涨停一个跌停！一个星期里面吃了四个跌停离谱的行情,,,,否,video_id=7641072798412890021; video_url=https://www.douyin.com/video/7641072798412890021; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,15:13,抖音评论,video,五月份怎么感觉这么难啊#内容过于真实 #股民 #基金,C。。,7641072798412890021,https://www.douyin.com/video/7641072798412890021,,7641126650260554534,15:13,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-18,wangduoyu,抖音评论 15:13,华天月底看,,,,否,video_id=7641072798412890021; video_url=https://www.douyin.com/video/7641072798412890021; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,15:13,抖音评论,video,五月份怎么感觉这么难啊#内容过于真实 #股民 #基金,章丘区王家味农家菜馆,7641072798412890021,https://www.douyin.com/video/7641072798412890021,,7641126646188213029,15:13,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-18,wangduoyu,抖音评论 15:11,zskj,,,,否,video_id=7641072798412890021; video_url=https://www.douyin.com/video/7641072798412890021; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,15:11,抖音评论,video,五月份怎么感觉这么难啊#内容过于真实 #股民 #基金,不想吃泡面,7641072798412890021,https://www.douyin.com/video/7641072798412890021,,7641126059970560817,15:11,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-18,wangduoyu,抖音评论 15:10,晋控电力,晋控电力(000767),,晋控电力(000767) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。,待确认,video_id=7641072798412890021; video_url=https://www.douyin.com/video/7641072798412890021; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,15:10,抖音评论,video,五月份怎么感觉这么难啊#内容过于真实 #股民 #基金,@大迷毛,7641072798412890021,https://www.douyin.com/video/7641072798412890021,,7641125743422473009,15:10,待确认,中性,自动映射到抖音视频评论池。,6.4,false
2026-05-18,wangduoyu,抖音评论 14:53,国风国风[杀马特][杀马特][杀马特],,,,否,video_id=7641072798412890021; video_url=https://www.douyin.com/video/7641072798412890021; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,14:53,抖音评论,video,五月份怎么感觉这么难啊#内容过于真实 #股民 #基金,可愛而有魅力嘅反派,7641072798412890021,https://www.douyin.com/video/7641072798412890021,,7641121455564702521,14:53,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-18,wangduoyu,抖音评论 14:41,上天汽模把,天汽模(002510),,天汽模(002510) 被提及 1 次，有效评论 1 条，来源 1 个，单视频线索，情绪 中性，当前判断：保留观察。,待确认,video_id=7641072798412890021; video_url=https://www.douyin.com/video/7641072798412890021; creator=王多于-股之子; like=0; reply=2; source_type=comment; yeren_signal_id=; parent_comment_text=,14:41,抖音评论,video,五月份怎么感觉这么难啊#内容过于真实 #股民 #基金,☞灰灰,7641072798412890021,https://www.douyin.com/video/7641072798412890021,,7641118322755945253,14:41,待确认,中性,自动映射到抖音视频评论池。,6.4,false
2026-05-18,wangduoyu,抖音评论 14:41,协鑫集成还有晶科科技，我亏了几天了，想出，又怕第二天涨停,协鑫集成(002506);晶科科技(601778),电力;光伏,协鑫集成(002506) 被提及 2 次，有效评论 2 条，来源 2 个，跨来源共振，情绪 谨慎，当前判断：偏风险观察。；晶科科技(601778) 被提及 2 次，有效评论 2 条，来源 2 个，跨来源共振，情绪 谨慎，当前判断：偏风险观察。,否,video_id=7641072798412890021; video_url=https://www.douyin.com/video/7641072798412890021; creator=王多于-股之子; like=0; reply=6; source_type=comment; yeren_signal_id=; parent_comment_text=,14:41,抖音评论,video,五月份怎么感觉这么难啊#内容过于真实 #股民 #基金,没昵称,7641072798412890021,https://www.douyin.com/video/7641072798412890021,,7641118241218233142,14:41,未纳入,谨慎,自动映射到抖音视频评论池。,7.0,false
2026-05-18,wangduoyu,抖音评论 14:36,领益zz,,,,否,video_id=7641072798412890021; video_url=https://www.douyin.com/video/7641072798412890021; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,14:36,抖音评论,video,五月份怎么感觉这么难啊#内容过于真实 #股民 #基金,珠玑满堂,7641072798412890021,https://www.douyin.com/video/7641072798412890021,,7641116888201970490,14:36,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-18,wangduoyu,抖音评论 14:33,肯定是市场的问题，跟你关系不大,,,,否,video_id=7641072798412890021; video_url=https://www.douyin.com/video/7641072798412890021; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,14:33,抖音评论,video,五月份怎么感觉这么难啊#内容过于真实 #股民 #基金,哟,7641072798412890021,https://www.douyin.com/video/7641072798412890021,,7641113584597402402,14:33,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-18,wangduoyu,抖音评论 14:33,天娱数科 涨停了,天娱数科(002354),,天娱数科(002354) 被提及 2 次，有效评论 2 条，来源 2 个，跨来源共振，情绪 看多，当前判断：保留观察。,待确认,video_id=7641072798412890021; video_url=https://www.douyin.com/video/7641072798412890021; creator=王多于-股之子; like=0; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,14:33,抖音评论,video,五月份怎么感觉这么难啊#内容过于真实 #股民 #基金,桑吉馒头,7641072798412890021,https://www.douyin.com/video/7641072798412890021,,7641116147303678729,14:33,待确认,看多,自动映射到抖音视频评论池。,7.6,false
2026-05-18,wangduoyu,抖音评论 14:30,绿色动力，哥们呢[呲牙],,,,否,video_id=7641072798412890021; video_url=https://www.douyin.com/video/7641072798412890021; creator=王多于-股之子; like=0; reply=1; source_type=comment; yeren_signal_id=; parent_comment_text=,14:30,抖音评论,video,五月份怎么感觉这么难啊#内容过于真实 #股民 #基金,毛豆,7641072798412890021,https://www.douyin.com/video/7641072798412890021,,7641115416748393265,14:30,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-18,wangduoyu,抖音评论 14:28,买趋势股最好。在涨幅榜里挑,,,,否,video_id=7641072798412890021; video_url=https://www.douyin.com/video/7641072798412890021; creator=王多于-股之子; like=1; reply=0; source_type=comment; yeren_signal_id=; parent_comment_text=,14:28,抖音评论,video,五月份怎么感觉这么难啊#内容过于真实 #股民 #基金,诸葛文奕,7641072798412890021,https://www.douyin.com/video/7641072798412890021,,7641114883816211251,14:28,未纳入,中性,自动映射到抖音视频评论池。,,false
2026-05-18,wangduoyu,抖音评论 14:27,利欧，华天，蓝色，温州,,,,否,video_id=7641072798412890021; video_url=https://www.douyin.com/video/7641072798412890021; creator=王多于-股之子; like=0; reply=1; source_type=comment; yeren_signal_id=; parent_comment_text=,14:27,抖音评论,video,五月份怎么感觉这么难啊#内容过于真实 #股民 #基金,舒都用时方恨少,7641072798412890021,https://www.douyin.com/video/7641072798412890021,,7641114660272702254,14:27,未纳入,中性,自动映射到抖音视频评论池。,,false
