source,date,code,name,type,pattern,logic,entry_low,entry_high,stop_loss,take_profit_1,take_profit_2,trend_score,breakout_score,pullback_score,volume_score,risk_reward_score,risk_score,status,risk,raw_text,note
longge,2026-05-18,603331,百达精工,short,中继回踩,通用设备方向有评论关注；当前 2026-05-18 收盘 15.43，涨跌幅 -2.96%，MA5/10/20=15.79/15.18/15.03，量比近5日均量 0.76，状态：回踩观察。 评论只作为候选来源，买点以右侧转强、资金合力和回踩承接验证。 规则命中：MKT-01(+4)、MKT-04(-5)、SEL-01(+4)、SEL-02(+7)、SEL-02(+5)、SEL-03(+3)、ENT-02(+7)、TRD-03(+3)。,15.43,15.43,15.18,16.12,16.45,6,5,8,5,8,4,等待买点,中,评论区出现明确个股讨论，已通过无效评论过滤。,来自真实评论选股报告；不是随机推荐。
longge,2026-05-18,600415,小商品城,short,中继回踩,一般零售方向有评论关注；当前 2026-05-18 收盘 13.45，涨跌幅 -2.18%，MA5/10/20=13.35/13.26/13.12，量比近5日均量 0.91，状态：回踩观察。 评论只作为候选来源，买点以右侧转强、资金合力和回踩承接验证。 规则命中：SEL-02(+7)、SEL-02(+5)、ENT-02(+7)、TRD-03(+3)、THS-06(+5)。,13.45,13.45,13.26,14.06,14.34,6,5,8,5,8,4,等待买点,中,评论区出现明确个股讨论，已通过无效评论过滤。,来自真实评论选股报告；不是随机推荐。
longge,2026-05-18,300024,机器人,short,中继回踩,机器人方向有评论关注；当前 2026-05-18 收盘 16.19，涨跌幅 0.62%，MA5/10/20=15.59/15.49/15.15，量比近5日均量 1.51，状态：强势延续。 评论只作为候选来源，买点以右侧转强、资金合力和回踩承接验证。 规则命中：SEL-03(-8)、TRD-03(+3)、THS-03(+5)。,16.19,16.19,15.49,17.24,17.73,6,5,8,5,8,4,等待买点,中,两位博主评论区均出现，且通过股票识别与评论过滤。,来自真实评论选股报告；不是随机推荐。
longge,2026-05-18,000559,万向钱潮,mid,右侧转强,机器人方向有评论关注；当前 2026-05-18 收盘 18.18，涨跌幅 3.89%，MA5/10/20=17.44/17.26/17.04，量比近5日均量 1.74，状态：强势延续。 评论只作为候选来源，买点以右侧转强、资金合力和回踩承接验证。 规则命中：TRD-02(-10)、TRD-03(+3)。,20,18.18,17.26,19.56,20.2,8,5,6,5,8,7,观察取消,高,评论区出现明确个股讨论，已通过无效评论过滤。,来自真实评论选股报告；不是随机推荐。
longge,2026-05-18,002600,领益智造,mid,右侧转强,消费电子方向有评论关注；当前 2026-05-18 收盘 17.07，涨跌幅 0.77%，MA5/10/20=16.15/15.38/14.82，量比近5日均量 1.17，状态：强势延续。 评论只作为候选来源，买点以右侧转强、资金合力和回踩承接验证。 规则命中：MKT-01(+4)、MKT-02(+3)、MKT-03(+3)、MKT-04(-5)、SEL-01(+4)、SEL-03(+3)、TRD-02(-10)、TRD-03(-8)。,20,17.07,15.38,19.61,20.79,8,5,6,5,8,7,观察取消,高,两位博主评论区均出现，且通过股票识别与评论过滤。,来自真实评论选股报告；不是随机推荐。
longge,2026-05-18,000720,新能泰山,mid,右侧转强,电网设备方向有评论关注；当前 2026-05-18 收盘 5.43，涨跌幅 -1.45%，MA5/10/20=5.74/5.46/5.13，量比近5日均量 0.45，状态：破位风险。 评论只作为候选来源，买点以右侧转强、资金合力和回踩承接验证。 规则命中：SEL-02(+7)、SEL-02(+5)、ENT-02(+7)、TRD-02(-10)、TRD-03(+3)、THS-06(+5)。,20,5.43,5.1,5.92,6.16,8,5,6,5,8,7,观察取消,高,评论区出现明确个股讨论，已通过无效评论过滤。,来自真实评论选股报告；不是随机推荐。
