source,date,channel,title,url,image,summary,mentioned_stocks,mentioned_sectors,raw_text,note
yege,2026-06-24,抖音视频,2026-06-24 23:14:11 6月24日晚上加更一条视频#金融#财经#美股下跌 #A股#老登股,https://www.douyin.com/video/7654980558790944975,,野哥抖音视频信号 193 条,,,6月24日晚上加更一条视频#金融#财经#美股下跌 #A股#老登股,video_id=7654980558790944975; creator=全能的野人; comment_count=193; digg=1109; share=123; 来源备份 20260624_*_douyin_comment_picks.json
yege,2026-06-24,抖音视频,2026-06-24 21:12:23 6月24日晚上坚决看多中国股票#金融#财经#股票#股市#高盛,https://www.douyin.com/video/7654949172701187572,,野哥抖音视频信号 776 条,,,6月24日晚上坚决看多中国股票#金融#财经#股票#股市#高盛,video_id=7654949172701187572; creator=全能的野人; comment_count=776; digg=5511; share=296; 来源备份 20260624_*_douyin_comment_picks.json
yege,2026-06-24,抖音视频,2026-06-24 14:55:13 6月24日闲聊预期#金融#财经#股票#股市#A股,https://www.douyin.com/video/7654851974210735823,,野哥抖音视频信号 1591 条,,,6月24日闲聊预期#金融#财经#股票#股市#A股,video_id=7654851974210735823; creator=全能的野人; comment_count=1591; digg=7478; share=489; 来源备份 20260624_*_douyin_comment_picks.json
yege,2026-06-24,抖音视频,2026-06-24 12:04:08 6月24日中午#金融#财经#股票#股市#股民,https://www.douyin.com/video/7654807888733947279,,野哥抖音视频信号 2078 条,,,6月24日中午#金融#财经#股票#股市#股民,video_id=7654807888733947279; creator=全能的野人; comment_count=2078; digg=13692; share=1144; 来源备份 20260624_*_douyin_comment_picks.json
