source,date,channel,title,url,image,summary,mentioned_stocks,mentioned_sectors,raw_text,note
yege,2026-06-27,抖音视频,2026-06-27 23:44:51 6月27日 关于两融余额的解读#两融余额 #融资融券 #金融#财经#股市,https://www.douyin.com/video/7656101711086672079,,野哥抖音视频信号 65 条,,,6月27日 关于两融余额的解读#两融余额 #融资融券 #金融#财经#股市,video_id=7656101711086672079; creator=全能的野人; comment_count=65; digg=374; share=21; 来源备份 20260627_*_douyin_comment_picks.json
yege,2026-06-27,抖音视频,2026-06-27 15:03:21 二条消息解读#金融#财经#AI科技#股市#股票知识,https://www.douyin.com/video/7655967328040212943,,野哥抖音视频信号 1442 条,,,二条消息解读#金融#财经#AI科技#股市#股票知识,video_id=7655967328040212943; creator=全能的野人; comment_count=1442; digg=12895; share=1210; 来源备份 20260627_*_douyin_comment_picks.json
