source,date,channel,title,url,image,summary,mentioned_stocks,mentioned_sectors,raw_text,note
yege,2026-07-03,抖音视频,2026-07-03 15:23:31 7月3日复盘发生了什么，我下午红了#金融#财经#股票#股市#股民,https://www.douyin.com/video/7658199031361612020,,野哥抖音视频信号 2241 条,,,7月3日复盘发生了什么，我下午红了#金融#财经#股票#股市#股民,video_id=7658199031361612020; creator=全能的野人; comment_count=2241; digg=16810; share=1972; 来源备份 20260703_*_douyin_comment_picks.json
