source,date,channel,title,url,image,summary,mentioned_stocks,mentioned_sectors,raw_text,note
yege,2026-05-28,同花顺帖子,2026-05-28 15:03 利通电子(603629),https://t.10jqka.com.cn/pc/newgroup/discussdetail/contentId_1dnrobf4latxbq0f0aa3d6,,利通电子(603629) 牛……这个引导资金，简直是神一样的控盘。,利通电子(603629),个股相关;野哥同花顺逻辑,利通电子(603629)  牛……这个引导资金，简直是神一样的控盘。,优先级 P2; 点赞 245; 评论 0; 转发 0; 本地截图 0 张
yege,2026-05-28,同花顺帖子,2026-05-28 15:01 利通电子(603629),https://t.10jqka.com.cn/pc/newgroup/discussdetail/contentId_1dnrkxmgxibj7a29d1e348,/media/2026-05-28/yege/daily_01_1501_2353088271.jpg,利通电子(603629) 牛逼，确实牛逼。。。。尾盘买就被套了。,利通电子(603629),交易动作;风险提示;含图片/截图核对;个股相关;野哥同花顺逻辑,利通电子(603629)  牛逼，确实牛逼。。。。尾盘买就被套了。,优先级 P1; 点赞 50; 评论 0; 转发 0; 本地截图 1 张
yege,2026-05-28,同花顺帖子,2026-05-28 13:59 野哥同花顺动态,https://t.10jqka.com.cn/pc/newgroup/discussdetail/contentId_1dno09aqsftsdy76ab1406,/media/2026-05-28/yege/daily_02_1359_2352957588.jpg,持股天数188天了。哎，太难了，持股中的贪婪和恐惧，懊悔与自己人性的博弈，太难了。还好结果不负我。目前是高位了，盈亏自负。,,持仓表达;风险提示;含图片/截图核对,持股天数188天了。哎，太难了，持股中的贪婪和恐惧，懊悔与自己人性的博弈，太难了。还好结果不负我。目前是高位了，盈亏自负。,优先级 P2; 点赞 449; 评论 143; 转发 7; 本地截图 1 张
yege,2026-05-28,同花顺帖子,2026-05-28 13:17 工业富联(601138),https://t.10jqka.com.cn/pc/newgroup/discussdetail/contentId_1dnl7qxo7hevhy8e1888ea,,工业富联(601138) 散户不来，就涨到散户来为止，估计要破前高了。,工业富联(601138),个股相关;野哥同花顺逻辑,工业富联(601138)  散户不来，就涨到散户来为止，估计要破前高了。,优先级 P2; 点赞 606; 评论 433; 转发 8; 本地截图 0 张
