source,date,channel,title,url,image,summary,mentioned_stocks,mentioned_sectors,raw_text,note
yege,2026-05-14,同花顺帖子,2026-05-14 14:59 野哥同花顺动态,https://t.10jqka.com.cn/pc/newgroup/discussdetail/contentId_1dhcinkb51ssfq71ae9771,/media/2026-05-14/yege/daily_01_1459_2344640230.jpg,本来应该从从容容游刃有余，现在是匆匆忙忙连滚带爬～,,含图片/截图核对,本来应该从从容容游刃有余，现在是匆匆忙忙连滚带爬～,优先级 P1; 点赞 1089; 评论 663; 转发 24; 本地截图 1 张
yege,2026-05-14,同花顺帖子,2026-05-14 14:19 润泽科技(300442),https://t.10jqka.com.cn/pc/newgroup/discussdetail/contentId_1dh9ylspj0x0c6cda7dadf,,润泽科技(300442) ？？？不许v 你v回来了，黑粉又不高兴了。他今晚又要气的吃不下饭了。,润泽科技(300442),交易动作;个股相关;AIDC;数据中心,润泽科技(300442)  ？？？不许v  你v回来了，黑粉又不高兴了。他今晚又要气的吃不下饭了。,优先级 P1; 点赞 813; 评论 548; 转发 10; 本地截图 0 张
yege,2026-05-14,同花顺帖子,2026-05-14 13:14 野哥同花顺动态,https://t.10jqka.com.cn/pc/newgroup/discussdetail/contentId_1dh6blj6ywf2t200cd249e,,啊呀！快给我v红。。。。,,,啊呀！快给我v红。。。。,优先级 P3; 点赞 1462; 评论 865; 转发 10; 本地截图 0 张
yege,2026-05-14,同花顺帖子,2026-05-14 09:47 野哥同花顺动态,https://t.10jqka.com.cn/pc/newgroup/discussdetail/contentId_1dgwaqkyqiz4l22a1ecdc2,,手上居然全绿。今天大盘预期就是冲高回落。所以预期之内的。我就不动了，启动睡觉大法了。,,持仓表达,手上居然全绿。今天大盘预期就是冲高回落。所以预期之内的。我就不动了，启动睡觉大法了。,优先级 P3; 点赞 2017; 评论 933; 转发 27; 本地截图 0 张
yege,2026-05-14,同花顺帖子,2026-05-14 09:27 润泽科技(300442),https://t.10jqka.com.cn/pc/newgroup/discussdetail/contentId_1dguclz184qak62478d21a,/media/2026-05-14/yege/daily_01_0927_2343975983.jpg;/media/2026-05-14/yege/daily_02_0927_2343975983.jpg,润泽科技(300442) 试错，加仓。我错了也认。,润泽科技(300442),交易动作;含图片/截图核对;个股相关;野哥同花顺逻辑;AIDC;数据中心,润泽科技(300442)  试错，加仓。我错了也认。,优先级 P1; 点赞 810; 评论 511; 转发 10; 本地截图 2 张
