source,date,channel,title,url,image,summary,mentioned_stocks,mentioned_sectors,raw_text,note
yege,2026-06-20,抖音视频,2026-06-20 19:29:41 6月20日闲聊下周预期#金融知识分享 #财经知识 #股票干货 #交易心得 #A股,https://www.douyin.com/video/7653438364854786280,,野哥抖音视频信号 1516 条,,,6月20日闲聊下周预期#金融知识分享 #财经知识 #股票干货 #交易心得 #A股,video_id=7653438364854786280; creator=全能的野人; comment_count=1516; digg=12800; share=1024; 来源备份 20260620_*_douyin_comment_picks.json
yege,2026-06-20,抖音视频,2026-06-20 12:45:45 6月20日闲聊三件事#实话实说金融知识 #财经#金融#股票知识 #基金,https://www.douyin.com/video/7653334273226990952,,野哥抖音视频信号 1473 条,,,6月20日闲聊三件事#实话实说金融知识 #财经#金融#股票知识 #基金,video_id=7653334273226990952; creator=全能的野人; comment_count=1473; digg=17252; share=2041; 来源备份 20260620_*_douyin_comment_picks.json
