source,date,channel,title,url,image,summary,mentioned_stocks,mentioned_sectors,raw_text,note
yege,2026-06-29,抖音视频,2026-06-29 18:09:18 6月29号，存储芯片半导体又来大利好了#金融#财经#股市#存储芯片 #半导体,https://www.douyin.com/video/7656757419170928000,,野哥抖音视频信号 1520 条,,,6月29号，存储芯片半导体又来大利好了#金融#财经#股市#存储芯片 #半导体,video_id=7656757419170928000; creator=全能的野人; comment_count=1520; digg=9502; share=3347; 来源备份 20260629_*_douyin_comment_picks.json
yege,2026-06-29,抖音视频,2026-06-29 15:21:05 6月29日闲聊行情#金融#财经#股市#股票#野人哥,https://www.douyin.com/video/7656714066295102562,,野哥抖音视频信号 1146 条,,,6月29日闲聊行情#金融#财经#股市#股票#野人哥,video_id=7656714066295102562; creator=全能的野人; comment_count=1146; digg=6329; share=631; 来源备份 20260629_*_douyin_comment_picks.json
yege,2026-06-29,抖音视频,2026-06-29 11:46:16 6月29中午#金融#股市#股票#股民#A股,https://www.douyin.com/video/7656658710987408820,,野哥抖音视频信号 1792 条,,,6月29中午#金融#股市#股票#股民#A股,video_id=7656658710987408820; creator=全能的野人; comment_count=1792; digg=9694; share=608; 来源备份 20260629_*_douyin_comment_picks.json
