source,date,channel,title,url,image,summary,mentioned_stocks,mentioned_sectors,raw_text,note
yege,2026-06-16,抖音视频,2026-06-16 23:42:15 6月16日晚上11.30美股大跌对我们的影响 紧急加更一条视频#金融#财经#股市#股票#美股大跌,https://www.douyin.com/video/7652019108599376035,,野哥抖音视频信号 128 条,,,6月16日晚上11.30美股大跌对我们的影响 紧急加更一条视频#金融#财经#股市#股票#美股大跌,video_id=7652019108599376035; creator=全能的野人; comment_count=128; digg=516; share=83; 来源备份 20260616_*_douyin_comment_picks.json
yege,2026-06-16,抖音视频,2026-06-16 15:46:08 6月16日晚上闲聊美联储降息预期#金融#财经#股市#股票#A股,https://www.douyin.com/video/7651896415412962920,,野哥抖音视频信号 1308 条,,,6月16日晚上闲聊美联储降息预期#金融#财经#股市#股票#A股,video_id=7651896415412962920; creator=全能的野人; comment_count=1308; digg=12555; share=1963; 来源备份 20260616_*_douyin_comment_picks.json
yege,2026-06-16,抖音视频,2026-06-16 11:54:37 6月16日中午闲聊#金融#财经#股票#世界杯#算力,https://www.douyin.com/video/7651836753670448207,,野哥抖音视频信号 2563 条,,,6月16日中午闲聊#金融#财经#股票#世界杯#算力,video_id=7651836753670448207; creator=全能的野人; comment_count=2563; digg=14504; share=2100; 来源备份 20260616_*_douyin_comment_picks.json
