source,date,channel,title,url,image,summary,mentioned_stocks,mentioned_sectors,raw_text,note
yege,2026-06-05,抖音视频,2026-06-05 15:20:48 6月5日下午闲聊#金融#财经#股市#股票#股民,https://www.douyin.com/video/7647807949499444943,,野哥抖音视频信号 2318 条,,,6月5日下午闲聊#金融#财经#股市#股票#股民,video_id=7647807949499444943; creator=全能的野人; comment_count=2318; digg=16554; share=1203; 来源备份 20260605_*_douyin_comment_picks.json
yege,2026-06-05,抖音视频,2026-06-05 13:52:49 6月5日下午2点 #金融 #财经#股票#股市#股民,https://www.douyin.com/video/7647785276999257832,,野哥抖音视频信号 4523 条,,,6月5日下午2点 #金融 #财经#股票#股市#股民,video_id=7647785276999257832; creator=全能的野人; comment_count=4523; digg=15748; share=787; 来源备份 20260605_*_douyin_comment_picks.json
yege,2026-06-05,抖音视频,2026-06-05 11:49:05 6月5日中午 12点下午要开始猎杀了 不得劲#金融#财经#股市#股票#空仓,https://www.douyin.com/video/7647753389664799586,,野哥抖音视频信号 1683 条,,,6月5日中午 12点下午要开始猎杀了 不得劲#金融#财经#股市#股票#空仓,video_id=7647753389664799586; creator=全能的野人; comment_count=1683; digg=9140; share=705; 来源备份 20260605_*_douyin_comment_picks.json
