source,date,channel,title,url,image,summary,mentioned_stocks,mentioned_sectors,raw_text,note
yege,2026-05-11,同花顺帖子,2026-05-11 22:08 圣阳股份(002580);大唐发电(601991);合力泰(002217),https://t.10jqka.com.cn/pc/newgroup/discussdetail/contentId_1dfmmcoc5lb94m423c4521,/media/2026-05-11/yege/alert_01_2208_2342377167.jpg;/media/2026-05-11/yege/daily_01_2208_2342377167.jpg,圣阳股份(002580) 大唐发电(601991) 合力泰(002217) 幽默的拉萨家人。。。,圣阳股份(002580);大唐发电(601991);合力泰(002217),含图片/截图核对;个股相关;野哥同花顺逻辑;储能;铅酸电池;电力;消费电子;光学光电子,圣阳股份(002580)  大唐发电(601991)  合力泰(002217)  幽默的拉萨家人。。。,优先级 P1; 点赞 407; 评论 168; 转发 10; 本地截图 2 张
yege,2026-05-11,同花顺帖子,2026-05-11 14:36 野哥同花顺动态,https://t.10jqka.com.cn/pc/newgroup/discussdetail/contentId_1dfiylefss8nau30a03fa7,,"topicName:家族里第一个打开同花顺的人,topicCode:T86nzcb既然选择家族第一个打开k线的人。就勇敢的走下去。哪怕不成功你也为家族努力过。",,,"topicName:家族里第一个打开同花顺的人,topicCode:T86nzcb既然选择家族第一个打开k线的人。就勇敢的走下去。哪怕不成功你也为家族努力过。",优先级 P3; 点赞 3332; 评论 694; 转发 66; 本地截图 0 张
yege,2026-05-11,同花顺帖子,2026-05-11 14:16 锦龙股份(000712);长江证券(000783),https://t.10jqka.com.cn/pc/newgroup/discussdetail/contentId_1dfhz5zbh8fg8m84c19261,,锦龙股份(000712) 长江证券(000783) 现在能不能理解野哥说的，渣男动了才是五月行情的开始。不要在弄丢你的筹码了，也不要在高抛低吸了。耐心持股才是王道。,锦龙股份(000712);长江证券(000783),交易动作;持仓表达;个股相关;野哥同花顺逻辑;证券,锦龙股份(000712)  长江证券(000783)  现在能不能理解野哥说的，渣男动了才是五月行情的开始。不要在弄丢你的筹码了，也不要在高抛低吸了。耐心持股才是王道。,优先级 P1; 点赞 1147; 评论 335; 转发 45; 本地截图 0 张
yege,2026-05-11,同花顺帖子,2026-05-11 14:09 天华新能(300390),https://t.10jqka.com.cn/pc/newgroup/discussdetail/contentId_1dfhmqqui0k2yec2017599,/media/2026-05-11/yege/alert_01_1409_2342194756.jpg;/media/2026-05-11/yege/daily_01_1409_2342194756.jpg;/media/2026-05-11/yege/daily_02_1409_2342194756.jpg,天华新能(300390) 没动，这有啥好动的，昨天说了行情来的时候，不要乱动。要重拳出击不要唯唯诺诺。视频告诉你们怎么做了，还有很多粉丝追涨杀跌了吧！以为是自己的理解力。其实就是为自己的操作找个借口而已。,天华新能(300390),持仓表达;含图片/截图核对;个股相关;锂电材料,天华新能(300390)  没动，这有啥好动的，昨天说了行情来的时候，不要乱动。要重拳出击不要唯唯诺诺。视频告诉你们怎么做了，还有很多粉丝追涨杀跌了吧！以为是自己的理解力。其实就是为自己的操作找个借口而已。,优先级 P1; 点赞 555; 评论 180; 转发 18; 本地截图 3 张
yege,2026-05-11,同花顺帖子,2026-05-11 13:58 圣阳股份(002580),https://t.10jqka.com.cn/pc/newgroup/discussdetail/contentId_1dfh3j2fnlmpkm1574c159,/media/2026-05-11/yege/alert_01_1358_2342175243.jpg;/media/2026-05-11/yege/alert_02_1358_2342175243.jpg;/media/2026-05-11/yege/daily_02_1358_2342175243.jpg;/media/2026-05-11/yege/daily_03_1358_2342175243.jpg;/media/2026-05-11/yege/daily_04_1358_2342175243.jpg,圣阳股份(002580) 每一根k线背后都是代表的你们的情绪。在上下振幅的时候你能克制住自己的贪婪和恐惧吗？那个下单的人，真的是那个性格底色的你吗？不敢想象以前骂我那一波人现在还有没有了。现在过前高了，没有任何一个套牢盘了。现在对于羊我是不敢多说什么。缘由就是那些性格底色是恶的人。,圣阳股份(002580),含图片/截图核对;个股相关;野哥同花顺逻辑;储能;铅酸电池,圣阳股份(002580)  每一根k线背后都是代表的你们的情绪。在上下振幅的时候你能克制住自己的贪婪和恐惧吗？那个下单的人，真的是那个性格底色的你吗？不敢想象以前骂我那一波人现在还有没有了。现在过前高了，没有任何一个套牢盘了。现在对于羊我是不敢多说什么。缘由就是那些性格底色是恶的人。,优先级 P1; 点赞 1071; 评论 399; 转发 41; 本地截图 5 张
yege,2026-05-11,同花顺帖子,2026-05-11 09:46 合力泰(002217),https://t.10jqka.com.cn/pc/newgroup/discussdetail/contentId_1df6yaip03f3sm7babcebd,/media/2026-05-11/yege/alert_01_0946_2341804308.jpg;/media/2026-05-11/yege/daily_01_0946_2341804308.jpg;/media/2026-05-11/yege/daily_04_0946_2341804308.jpg;/media/2026-05-11/yege/daily_05_0946_2341804308.jpg,合力泰(002217) 我就是不做t。有啥好做的。自己砸自己。,合力泰(002217),含图片/截图核对;个股相关;野哥同花顺逻辑;消费电子;光学光电子,合力泰(002217)  我就是不做t。有啥好做的。自己砸自己。,优先级 P1; 点赞 1772; 评论 1007; 转发 44; 本地截图 4 张
yege,2026-05-11,同花顺帖子,2026-05-11 09:27 野哥同花顺动态,https://t.10jqka.com.cn/pc/newgroup/discussdetail/contentId_1df5mrziyspwc6e2f566b1,,今天全部符合我的心理预期。,,,今天全部符合我的心理预期。,优先级 P3; 点赞 1632; 评论 457; 转发 11; 本地截图 0 张
