source,date,channel,title,url,image,summary,mentioned_stocks,mentioned_sectors,raw_text,note
yege,2026-05-18,同花顺帖子,2026-05-18 14:24 良信股份(002706),https://t.10jqka.com.cn/pc/newgroup/discussdetail/contentId_1dikysg0oloph2f39311cb,,良信股份(002706) 好好好。好……好……好……真棒。,良信股份(002706),低压电器;AIDC,良信股份(002706)  好好好。好……好……好……真棒。,优先级 ; 点赞 906; 评论 1029; 转发 18; 本地截图 0 张
yege,2026-05-18,同花顺帖子,2026-05-18 08:58 全能的野人同花顺动态,https://t.10jqka.com.cn/pc/newgroup/discussdetail/contentId_1di76aze9kysc6703e4429,,怀着平淡的心情，等开盘，不要一惊一乍的。如果你是做波段的现在是机会很适合调仓换股，如果你是做短线的需要观望。等待情绪的拐点。不过我现在不建议做短线，市场风格已经不适合短线了。,,,怀着平淡的心情，等开盘，不要一惊一乍的。如果你是做波段的现在是机会很适合调仓换股，如果你是做短线的需要观望。等待情绪的拐点。不过我现在不建议做短线，市场风格已经不适合短线了。,优先级 ; 点赞 1098; 评论 214; 转发 19; 本地截图 0 张
