source,date,channel,title,url,image,summary,mentioned_stocks,mentioned_sectors,raw_text,note
yege,2026-06-25,抖音视频,2026-06-25 19:18:00 存量交易的市场我们该怎么站队#金融#财经#股市#股民#大科技,https://www.douyin.com/video/7655258263797622120,,野哥抖音视频信号 1672 条,,,存量交易的市场我们该怎么站队#金融#财经#股市#股民#大科技,video_id=7655258263797622120; creator=全能的野人; comment_count=1672; digg=12153; share=2748; 来源备份 20260625_*_douyin_comment_picks.json
yege,2026-06-25,抖音视频,2026-06-25 15:26:50 6月25日闲聊预期#金融#财经#股市#股票知识 #全能的野人,https://www.douyin.com/video/7655231211518280399,,野哥抖音视频信号 1919 条,,,6月25日闲聊预期#金融#财经#股市#股票知识 #全能的野人,video_id=7655231211518280399; creator=全能的野人; comment_count=1919; digg=10527; share=817; 来源备份 20260625_*_douyin_comment_picks.json
