source,date,channel,title,url,image,summary,mentioned_stocks,mentioned_sectors,raw_text,note
yege,2026-06-30,抖音视频,2026-06-30 19:58:00 6月30日#金融常识普及 #分享我的金融思维 #股市#股票#业绩预告,https://www.douyin.com/video/7657095108085834447,,野哥抖音视频信号 1555 条,,,6月30日#金融常识普及 #分享我的金融思维 #股市#股票#业绩预告,video_id=7657095108085834447; creator=全能的野人; comment_count=1555; digg=16738; share=4533; 来源备份 20260630_*_douyin_comment_picks.json
yege,2026-06-30,抖音视频,2026-06-30 15:21:04 6月30日闲聊预期#金融#财经#股市#股票#股民,https://www.douyin.com/video/7657085147293295011,,野哥抖音视频信号 1573 条,,,6月30日闲聊预期#金融#财经#股市#股票#股民,video_id=7657085147293295011; creator=全能的野人; comment_count=1573; digg=11922; share=776; 来源备份 20260630_*_douyin_comment_picks.json
yege,2026-06-30,抖音视频,2026-06-30 11:36:25 今天赚的少就是在吃苦#金融#财经#股票#股市#财经知识,https://www.douyin.com/video/7657027257647744674,,野哥抖音视频信号 1529 条,,,今天赚的少就是在吃苦#金融#财经#股票#股市#财经知识,video_id=7657027257647744674; creator=全能的野人; comment_count=1529; digg=10700; share=373; 来源备份 20260630_*_douyin_comment_picks.json
